gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2706068368	353	62.9	8	351	18	362	0.0e+00	534	KO:K04070	putative pyruvate formate lyase activating enzyme [EC:1.97.1.4]	EC:1.97.1.4	Yes
2706068369	421	64.68	1	415	2	420	0.0e+00	680	KO:K01465	dihydroorotase [EC:3.5.2.3]	EC:3.5.2.3	Yes
2706068372	513	63.95	1	510	1	523	0.0e+00	780	KO:K00612	carbamoyltransferase [EC:2.1.3.-]	EC:2.1.3.-	Yes
2706068373	228	55.9	21	215	12	206	2.6e-75	260	KO:K10716	voltage-gated potassium channel		Yes
2706068374	286	77.58	1	281	1	281	0.0e+00	538	KO:K00441	coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]	EC:1.12.98.1	Yes
2706068375	222	72.48	5	222	2	219	8.3e-124	397	KO:K00443	coenzyme F420 hydrogenase subunit gamma [EC:1.12.98.1]	EC:1.12.98.1	Yes
2706068376	167	69.33	3	165	28	190	1.5e-80	269	KO:K00442	coenzyme F420 hydrogenase subunit delta		Yes
2706068377	385	80.31	5	385	5	385	0.0e+00	743	KO:K00440	coenzyme F420 hydrogenase subunit alpha [EC:1.12.98.1]	EC:1.12.98.1	Yes
2706068380	250	61.94	5	250	7	252	1.4e-118	385	KO:K03424	TatD DNase family protein [EC:3.1.21.-]	EC:3.1.21.-	Yes
2706068384	265	80.61	1	263	2	264	0.0e+00	502	KO:K03787	5'-nucleotidase [EC:3.1.3.5]	EC:3.1.3.5	Yes
2706068385	260	70.38	1	260	1	260	0.0e+00	448	KO:K07730	putative transcriptional regulator		Yes
2706068386	311	58.8	1	284	16	299	8.8e-127	415	KO:K07301	cation:H+ antiporter		Yes
2706068387	399	67.73	1	397	1	406	0.0e+00	662	KO:K07057	uncharacterized protein		Yes
2706068388	130	64.71	8	126	2	120	4.8e-53	187	KO:K03552	holliday junction resolvase, archaea type		Yes
2706068390	208	52.43	3	203	4	209	1.4e-81	276	KO:K03752	molybdopterin-guanine dinucleotide biosynthesis protein A [EC:2.7.7.77]	EC:2.7.7.77	Yes
2706068392	428	77.34	1	428	1	428	0.0e+00	769	KO:K07291	CDP-L-myo-inositol myo-inositolphosphotransferase [EC:2.7.8.34]	EC:2.7.8.34	Yes
2706068393	349	85.96	1	349	20	368	0.0e+00	725	KO:K07057	uncharacterized protein		Yes
2706068394	244	65.7	1	242	94	335	3.2e-117	381	KO:K01090	protein phosphatase [EC:3.1.3.16]	EC:3.1.3.16	Yes
2706068402	473	67.65	1	472	1	476	0.0e+00	775	KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	Yes
2706068404	161	63.12	1	160	1	160	1.0e-74	251	KO:K00442	coenzyme F420 hydrogenase subunit delta		Yes
2706068405	123	75.81	1	121	1	124	2.6e-62	213	KO:K03626	nascent polypeptide-associated complex subunit alpha		Yes
2706068410	370	72.09	1	369	1	369	0.0e+00	661	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
2706068411	201	81.09	1	201	22	222	9.5e-115	369	KO:K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	EC:5.3.1.1	Yes
2706068412	273	84.87	1	271	1	271	0.0e+00	547	KO:K16306	fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10]	EC:2.2.1.10	Yes
2706068412	273	84.87	1	271	1	271	0.0e+00	547	KO:K16306	fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10]	EC:4.1.2.13	Yes
2706068413	410	84.15	1	410	1	410	0.0e+00	808	KO:K03242	translation initiation factor 2 subunit 3		Yes
2706068414	538	71.8	1	538	1	539	0.0e+00	948	KO:K07587	O-phosphoseryl-tRNA synthetase [EC:6.1.1.27]	EC:6.1.1.27	Yes
2706068421	449	71.05	1	449	23	471	0.0e+00	750	KO:K17870	NADH oxidase (H2O2-forming) [EC:1.6.3.3]	EC:1.6.3.3	Yes
2706068422	573	60.62	6	571	1	645	0.0e+00	839	KO:K00858	NAD+ kinase [EC:2.7.1.23]	EC:2.7.1.23	Yes
2706068423	611	49.27	5	607	11	609	0.0e+00	657	KO:K06870	uncharacterized protein		Yes
2706068424	311	82.47	1	308	1	308	0.0e+00	589	KO:K17488	GTP cyclohydrolase IV [EC:3.5.4.39]	EC:3.5.4.39	Yes
2706068426	133	72.66	1	128	6	133	7.8e-70	235	KO:K02503	histidine triad (HIT) family protein		Yes
2706068427	252	71.77	5	252	8	255	0.0e+00	445	KO:K17104	phosphoglycerol geranylgeranyltransferase [EC:2.5.1.41]	EC:2.5.1.41	Yes
2706068428	361	77.84	1	361	10	370	0.0e+00	671	KO:K11646	3-dehydroquinate synthase II [EC:1.4.1.24]	EC:1.4.1.24	Yes
2706068430	143	40.41	6	139	6	151	1.7e-26	112	KO:K08094	6-phospho-3-hexuloisomerase [EC:5.3.1.27]	EC:5.3.1.27	Yes
2706068431	255	72.55	1	255	1	255	0.0e+00	437	KO:K12234	coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34]	EC:6.3.2.31	Yes
2706068431	255	72.55	1	255	1	255	0.0e+00	437	KO:K12234	coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34]	EC:6.3.2.34	Yes
2706068433	354	63.73	1	352	1	375	0.0e+00	526	KO:K09717	uncharacterized protein		Yes
2706068435	633	64.17	1	630	1	641	0.0e+00	1030	KO:K11389	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin) [EC:1.2.7.6]	EC:1.2.7.6	Yes
2706068437	301	86.05	1	301	1	301	0.0e+00	611	KO:K00672	formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]	EC:2.3.1.101	Yes
2706068438	151	83.44	1	151	1	151	1.8e-90	295	KO:K02956	small subunit ribosomal protein S15		Yes
2706068439	492	60.65	1	491	21	511	0.0e+00	691	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2706068441	351	60	1	350	1	347	0.0e+00	480	KO:K07504	predicted type IV restriction endonuclease		Yes
2706068442	500	74.3	1	498	1	502	0.0e+00	892	KO:K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	EC:6.1.1.20	Yes
2706068449	214	71.56	1	211	1	211	1.6e-112	364	KO:K04484	DNA repair protein RadB		Yes
2706068452	535	80.98	1	530	1	529	0.0e+00	990	KO:K00400	methyl coenzyme M reductase system, component A2		Yes
2706068453	415	76.26	1	415	1	416	0.0e+00	766	KO:K06932	tRNA(Ile2)-agmatinylcytidine synthase [EC:6.3.4.22]	EC:6.3.4.22	Yes
2706068455	277	60.57	1	275	1	272	1.7e-121	396	KO:K06940	uncharacterized protein		Yes
2706068456	130	79.07	1	128	1	129	6.7e-75	249	KO:K07068	uncharacterized protein		Yes
2706068457	57	68.42	1	57	1	57	1.5e-23	96	KO:K06964	uncharacterized protein		Yes
2706068458	393	83.42	1	392	1	392	0.0e+00	773	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	EC:2.3.1.9	Yes
2706068459	348	82.47	1	348	1	348	0.0e+00	693	KO:K01641	hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]	EC:2.3.3.10	Yes
2706068460	242	73.03	1	241	1	238	8.9e-126	405	KO:K07731	putative transcriptional regulator		Yes
2706068462	334	54.41	1	329	1	329	0.0e+00	438	KO:K07027	uncharacterized protein		Yes
2706068463	300	58.8	3	300	124	422	3.7e-130	423	KO:K02016	iron complex transport system substrate-binding protein		Yes
2706068467	341	70.47	1	341	1	342	0.0e+00	580	KO:K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	EC:1.2.1.38	Yes
2706068468	267	71.26	4	264	12	270	0.0e+00	427	KO:K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	EC:2.1.1.182	Yes
2706068470	220	69.12	1	216	1	217	4.6e-106	347	KO:K06917	tRNA 2-selenouridine synthase [EC:2.9.1.-]	EC:2.9.1.-	Yes
2706068471	78	61.04	1	77	1	77	3.0e-32	123	KO:K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2706068471	78	61.04	1	77	1	77	3.0e-32	123	KO:K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2706068472	291	75.26	1	291	1	291	0.0e+00	514	KO:K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	EC:4.3.3.7	Yes
2706068473	63	78.69	1	61	1	61	1.7e-30	116	KO:K02962	small subunit ribosomal protein S17e		Yes
2706068474	202	63.55	1	202	5	204	6.9e-94	310	KO:K02501	glutamine amidotransferase [EC:2.4.2.-]	EC:2.4.2.-	Yes
2706068475	190	82.58	1	178	1	178	4.1e-104	338	KO:K03120	transcription initiation factor TFIID TATA-box-binding protein		Yes
2706068476	105	71.15	1	104	1	101	6.5e-41	150	KO:K02869	large subunit ribosomal protein L12		Yes
2706068477	338	75.45	9	338	10	338	0.0e+00	558	KO:K02864	large subunit ribosomal protein L10		Yes
2706068478	213	84.04	1	213	1	213	5.1e-130	414	KO:K02863	large subunit ribosomal protein L1		Yes
2706068479	137	47.45	1	134	1	137	6.4e-41	153	KO:K09713	uncharacterized protein		Yes
2706068481	396	59.14	1	380	1	421	0.0e+00	585	KO:K14107	energy-converting hydrogenase A subunit P		Yes
2706068482	375	76.23	1	366	1	366	0.0e+00	676	KO:K14106	energy-converting hydrogenase A subunit O		Yes
2706068483	149	78.08	1	146	1	146	5.3e-91	296	KO:K14105	energy-converting hydrogenase A subunit N		Yes
2706068484	139	64.06	6	132	22	149	7.5e-58	202	KO:K14104	energy-converting hydrogenase A subunit M		Yes
2706068485	105	57	1	100	1	100	3.4e-39	145	KO:K14103	energy-converting hydrogenase A subunit L		Yes
2706068486	90	40	4	86	2	86	7.2e-16	77.4	KO:K14102	energy-converting hydrogenase A subunit K		Yes
2706068487	295	76.14	8	292	9	293	0.0e+00	521	KO:K14101	energy-converting hydrogenase A subunit J		Yes
2706068488	68	60.29	1	68	1	67	1.0e-26	106	KO:K14100	energy-converting hydrogenase A subunit I		Yes
2706068489	220	79.26	5	220	3	219	1.4e-120	388	KO:K14099	energy-converting hydrogenase A subunit H		Yes
2706068490	232	64.94	1	230	1	230	7.0e-101	333	KO:K14098	energy-converting hydrogenase A subunit G		Yes
2706068491	152	74	3	152	4	153	5.1e-87	285	KO:K14097	energy-converting hydrogenase A subunit F		Yes
2706068492	84	61.45	1	83	1	83	5.5e-35	131	KO:K14096	energy-converting hydrogenase A subunit E		Yes
2706068493	101	67.39	10	101	1	92	8.2e-40	147	KO:K14095	energy-converting hydrogenase A subunit D		Yes
2706068494	84	65.43	1	81	1	81	3.3e-34	129	KO:K14094	energy-converting hydrogenase A subunit C		Yes
2706068495	165	72.5	6	165	4	163	1.7e-89	294	KO:K14093	energy-converting hydrogenase A subunit B		Yes
2706068496	91	53.66	9	90	14	95	4.7e-28	112	KO:K14092	energy-converting hydrogenase A subunit A		Yes
2706068498	366	79.18	1	365	1	365	0.0e+00	689	KO:K06944	uncharacterized protein		Yes
2706068499	300	69.52	6	297	19	310	0.0e+00	497	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	Yes
2706068503	168	80	34	168	13	147	1.1e-82	275	KO:K14122	energy-converting hydrogenase B subunit M		Yes
2706068504	402	67.09	5	401	1	398	0.0e+00	642	KO:K03498	trk system potassium uptake protein		Yes
2706068511	242	75.62	1	242	33	274	0.0e+00	438	KO:K02500	cyclase [EC:4.1.3.-]	EC:4.1.3.-	Yes
2706068512	239	73.08	5	238	3	236	9.2e-124	399	KO:K01807	ribose 5-phosphate isomerase A [EC:5.3.1.6]	EC:5.3.1.6	Yes
2706068513	344	78.78	1	344	5	348	0.0e+00	650	KO:K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	EC:1.2.1.11	Yes
2706068516	356	66.57	1	353	1	353	0.0e+00	573	KO:K16052	MscS family membrane protein		Yes
2706068517	362	80.06	2	362	1	361	0.0e+00	703	KO:K06863	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23]	EC:6.3.4.23	Yes
2706068519	317	77.14	1	314	1	315	0.0e+00	585	KO:K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	EC:6.1.1.1	Yes
2706068521	154	60.65	1	154	1	154	1.8e-66	228	KO:K00204	4Fe-4S ferredoxin		Yes
2706068522	355	68.13	8	349	2	341	0.0e+00	601	KO:K00205	4Fe-4S ferredoxin		Yes
2706068524	363	61.6	1	362	1	362	0.0e+00	534	KO:K07089	uncharacterized protein		Yes
2706068525	271	65.93	2	270	3	272	0.0e+00	428	KO:K00202	formylmethanofuran dehydrogenase subunit C [EC:1.2.99.5]	EC:1.2.99.5	Yes
2706068526	567	76.72	1	567	1	567	0.0e+00	1070	KO:K00200	formylmethanofuran dehydrogenase subunit A [EC:1.2.99.5]	EC:1.2.99.5	Yes
2706068527	130	70.99	1	128	1	130	4.7e-62	213	KO:K00203	formylmethanofuran dehydrogenase subunit D [EC:1.2.99.5]	EC:1.2.99.5	Yes
2706068528	79	78.48	1	79	1	79	1.7e-47	166	KO:K11260	4Fe-4S ferredoxin		Yes
2706068530	463	72.44	1	463	112	578	0.0e+00	797	KO:K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	EC:6.1.1.19	Yes
2706068531	51	86	1	50	1	50	8.1e-26	102	KO:K02924	large subunit ribosomal protein L39e		Yes
2706068532	199	73.98	1	196	1	196	4.5e-109	353	KO:K07585	tRNA methyltransferase		Yes
2706068533	116	66.38	1	116	1	114	1.2e-47	171	KO:K06875	programmed cell death protein 5		Yes
2706068534	148	77.7	1	148	1	148	1.8e-87	286	KO:K02966	small subunit ribosomal protein S19e		Yes
2706068535	129	68.33	9	127	15	134	8.5e-55	192	KO:K07574	RNA-binding protein		Yes
2706068537	394	79.03	1	391	1	389	0.0e+00	717	KO:K10977	methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-]	EC:2.3.3.-	Yes
2706068537	394	79.03	1	391	1	389	0.0e+00	717	KO:K10977	methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-]	EC:2.3.3.14	Yes
2706068540	95	32.18	8	93	4	88	5.0e-09	58	KO:K04516	chorismate mutase [EC:5.4.99.5]	EC:5.4.99.5	Yes
2706068550	365	78.67	1	361	1	360	0.0e+00	650	KO:K03531	cell division protein FtsZ		Yes
2706068551	77	67.65	8	75	2	69	7.3e-29	113	KO:K07342	protein transport protein SEC61 subunit gamma and related proteins		Yes
2706068552	146	80	1	145	1	145	2.4e-83	274	KO:K02601	transcriptional antiterminator NusG		Yes
2706068553	162	83.12	1	160	1	160	6.5e-97	314	KO:K02867	large subunit ribosomal protein L11		Yes
2706068558	385	68.3	1	384	3	389	0.0e+00	640	KO:K18933	tyrosine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.25 4.1.1.11]	EC:4.1.1.11	Yes
2706068558	385	68.3	1	384	3	389	0.0e+00	640	KO:K18933	tyrosine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.25 4.1.1.11]	EC:4.1.1.25	Yes
2706068559	436	79.45	4	436	2	431	0.0e+00	827	KO:K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2706068559	436	79.45	4	436	2	431	0.0e+00	827	KO:K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2706068560	503	76.98	1	503	1	504	0.0e+00	921	KO:K01959	pyruvate carboxylase subunit A [EC:6.4.1.1]	EC:6.4.1.1	Yes
2706068561	567	81.13	1	567	1	567	0.0e+00	1100	KO:K01960	pyruvate carboxylase subunit B [EC:6.4.1.1]	EC:6.4.1.1	Yes
2706068562	268	40	6	267	8	269	6.8e-70	248	KO:K07090	uncharacterized protein		Yes
2706068563	485	61.43	1	482	1	490	0.0e+00	754	KO:K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8]	EC:1.8.4.8	Yes
2706068564	551	82.07	1	551	1	552	0.0e+00	1070	KO:K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	EC:4.2.1.9	Yes
2706068565	159	71.15	1	156	5	160	8.7e-82	271	KO:K03638	molybdenum cofactor biosynthesis protein B		Yes
2706068566	405	71.64	4	405	5	406	0.0e+00	704	KO:K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	EC:2.6.1.11	Yes
2706068566	405	71.64	4	405	5	406	0.0e+00	704	KO:K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	EC:2.6.1.17	Yes
2706068567	193	80.31	1	193	1	193	1.0e-119	382	KO:K07572	putative nucleotide binding protein		Yes
2706068568	109	68.22	1	107	5	110	3.9e-47	168	KO:K03051	DNA-directed RNA polymerase subunit F [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706068569	99	82.98	1	94	1	94	1.4e-55	191	KO:K02889	large subunit ribosomal protein L21e		Yes
2706068570	434	65.9	1	434	3	434	0.0e+00	703	KO:K07583	tRNA pseudouridine synthase 10 [EC:5.4.99.-]	EC:5.4.99.-	Yes
2706068572	102	70	1	100	1	100	4.4e-47	167	KO:K14110	energy-converting hydrogenase B subunit A		Yes
2706068573	148	52.59	9	143	3	137	1.1e-51	185	KO:K04797	prefoldin alpha subunit		Yes
2706068574	319	86.52	1	319	1	319	0.0e+00	655	KO:K00584	tetrahydromethanopterin S-methyltransferase subunit H [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706068575	79	68.75	6	69	5	68	2.2e-27	109	KO:K00583	tetrahydromethanopterin S-methyltransferase subunit G [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706068576	241	75.1	1	241	1	253	0.0e+00	435	KO:K00577	tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706068578	107	62.26	1	106	1	106	3.2e-49	174	KO:K00578	tetrahydromethanopterin S-methyltransferase subunit B [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706068579	270	71.38	1	269	1	262	0.0e+00	444	KO:K00579	tetrahydromethanopterin S-methyltransferase subunit C [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706068580	235	82.55	1	235	1	235	0.0e+00	451	KO:K00580	tetrahydromethanopterin S-methyltransferase subunit D [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706068581	304	77.96	1	304	1	300	0.0e+00	570	KO:K00581	tetrahydromethanopterin S-methyltransferase subunit E [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706068582	552	91.14	1	552	1	553	0.0e+00	1190	KO:K00399	methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]	EC:2.8.4.1	Yes
2706068585	397	51.16	6	393	9	396	0.0e+00	486	KO:K00782	L-lactate dehydrogenase complex protein LldG		Yes
2706068586	282	63.25	1	282	1	283	2.0e-127	414	KO:K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	EC:1.1.1.133	Yes
2706068587	185	85.41	1	185	1	185	6.0e-124	393	KO:K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	EC:5.1.3.13	Yes
2706068589	292	79.51	1	288	1	288	0.0e+00	570	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
2706068590	464	72.82	1	464	1	469	0.0e+00	811	KO:K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	EC:2.7.7.13	Yes
2706068590	464	72.82	1	464	1	469	0.0e+00	811	KO:K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	EC:5.3.1.8	Yes
2706068596	309	69.03	1	309	1	310	0.0e+00	512	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
2706068602	396	78.03	1	396	12	407	0.0e+00	756	KO:K00194	acetyl-CoA decarbonylase/synthase complex subunit delta [EC:2.1.1.245]	EC:2.1.1.245	Yes
2706068603	492	77.48	4	487	5	488	0.0e+00	913	KO:K00197	acetyl-CoA decarbonylase/synthase complex subunit gamma [EC:2.1.1.245]	EC:2.1.1.245	Yes
2706068606	105	74.29	1	105	1	105	1.8e-62	211	KO:K03057	DNA-directed RNA polymerase subunit M		Yes
2706068607	136	78.46	3	132	5	134	1.9e-73	245	KO:K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	EC:3.6.1.55	Yes
2706068608	228	74.78	1	225	1	226	5.1e-119	384	KO:K09903	uridylate kinase [EC:2.7.4.22]	EC:2.7.4.22	Yes
2706068612	229	69.3	1	228	6	232	5.8e-116	376	KO:K03539	ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]	EC:3.1.26.5	Yes
2706068614	671	60.09	1	671	1	689	0.0e+00	985	KO:K03722	ATP-dependent DNA helicase DinG [EC:3.6.4.12]	EC:3.6.4.12	Yes
2706068620	229	65.65	1	228	5	234	1.8e-105	346	KO:K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	EC:2.1.1.130	Yes
2706068620	229	65.65	1	228	5	234	1.8e-105	346	KO:K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	EC:2.1.1.151	Yes
2706068622	326	75.38	1	325	1	325	0.0e+00	610	KO:K08679	UDP-glucuronate 4-epimerase [EC:5.1.3.6]	EC:5.1.3.6	Yes
2706068623	631	69.79	1	625	1	626	0.0e+00	1040	KO:K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	EC:6.3.5.4	Yes
2706068632	258	72.09	1	253	1	258	0.0e+00	459	KO:K02823	dihydroorotate dehydrogenase electron transfer subunit		Yes
2706068633	124	80.87	1	113	1	115	1.7e-65	221	KO:K01496	phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]	EC:3.5.4.19	Yes
2706068636	252	64.05	6	246	3	244	2.2e-114	374	KO:K05895	precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]	EC:1.3.1.106	Yes
2706068636	252	64.05	6	246	3	244	2.2e-114	374	KO:K05895	precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]	EC:1.3.1.54	Yes
2706068637	121	62.39	1	117	1	117	2.3e-60	207	KO:K07162	uncharacterized protein		Yes
2706068639	392	78.39	8	391	9	392	0.0e+00	709	KO:K17830	digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]	EC:1.3.1.101	Yes
2706068639	392	78.39	8	391	9	392	0.0e+00	709	KO:K17830	digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]	EC:1.3.7.11	Yes
2706068641	337	81.55	1	336	1	336	0.0e+00	657	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	Yes
2706068642	535	70.2	1	533	21	557	0.0e+00	946	KO:K04566	lysyl-tRNA synthetase, class I [EC:6.1.1.6]	EC:6.1.1.6	Yes
2706068644	179	74.72	1	178	1	177	3.8e-98	320	KO:K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	EC:1.2.7.3	Yes
2706068645	270	77.61	2	269	1	268	0.0e+00	529	KO:K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.11	Yes
2706068645	270	77.61	2	269	1	268	0.0e+00	529	KO:K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.3	Yes
2706068650	141	84.44	7	141	8	142	2.0e-85	280	KO:K03238	translation initiation factor 2 subunit 2		Yes
2706068651	584	69.78	1	553	1	553	0.0e+00	942	KO:K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]	EC:6.1.1.17	Yes
2706068652	235	50.75	1	235	1	268	4.7e-87	294	KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	Yes
2706068655	404	72.35	1	404	1	405	0.0e+00	688	KO:K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	EC:2.3.1.1	Yes
2706068655	404	72.35	1	404	1	405	0.0e+00	688	KO:K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	EC:2.3.1.35	Yes
2706068656	331	68.1	6	330	11	336	0.0e+00	538	KO:K06984	beta-ribofuranosylaminobenzene 5'-phosphate synthase [EC:2.4.2.54]	EC:2.4.2.54	Yes
2706068657	204	65.05	1	204	1	206	1.3e-94	312	KO:K09139	uncharacterized protein		Yes
2706068658	158	61.15	3	158	4	159	3.1e-61	213	KO:K03627	putative transcription factor		Yes
2706068659	406	82.4	1	406	1	408	0.0e+00	750	KO:K03420	proteasome regulatory subunit		Yes
2706068661	258	52.26	1	257	3	268	1.7e-96	323	KO:K06864	uncharacterized protein		Yes
2706068662	323	65.14	1	323	1	326	0.0e+00	515	KO:K01012	biotin synthase [EC:2.8.1.6]	EC:2.8.1.6	Yes
2706068665	482	69.98	1	482	1	493	0.0e+00	817	KO:K18210	fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]	EC:1.3.4.1	Yes
2706068666	128	76	1	125	1	125	5.1e-72	240	KO:K09727	uncharacterized protein		Yes
2706068668	211	65.07	1	209	1	201	2.7e-97	321	KO:K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	EC:2.1.1.297	Yes
2706068669	158	61.54	1	155	1	156	4.9e-68	233	KO:K07575	PUA domain protein		Yes
2706068670	193	66.84	1	193	2	194	1.4e-95	314	KO:K01678	fumarate hydratase subunit beta [EC:4.2.1.2]	EC:4.2.1.2	Yes
2706068671	263	77.39	1	261	19	279	0.0e+00	473	KO:K03237	translation initiation factor 2 subunit 1		Yes
2706068672	58	71.43	1	56	1	56	2.6e-26	104	KO:K11130	H/ACA ribonucleoprotein complex subunit 3		Yes
2706068673	478	62.86	1	478	1	482	0.0e+00	727	KO:K09724	uncharacterized protein		Yes
2706068674	307	65.61	1	305	12	325	0.0e+00	483	KO:K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	EC:6.3.1.10	Yes
2706068675	237	71.31	1	237	1	233	4.6e-118	382	KO:K01906	6-carboxyhexanoate--CoA ligase [EC:6.2.1.14]	EC:6.2.1.14	Yes
2706068677	757	79.39	1	757	1	757	0.0e+00	1470	KO:K07463	archaea-specific RecJ-like exonuclease		Yes
2706068680	261	62.21	1	261	6	267	8.0e-112	367	KO:K06989	aspartate dehydrogenase [EC:1.4.1.21]	EC:1.4.1.21	Yes
2706068683	497	78.02	1	496	1	492	0.0e+00	867	KO:K00088	IMP dehydrogenase [EC:1.1.1.205]	EC:1.1.1.205	Yes
