gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2706066959	260	89.62	1	260	1	260	0.0e+00	567	KO:K00402	methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1]	EC:2.8.4.1	Yes
2706066960	180	85.98	16	179	34	197	3.3e-106	343	KO:K03421	methyl-coenzyme M reductase subunit C		Yes
2706066961	522	90.89	7	522	37	552	0.0e+00	1100	KO:K00399	methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]	EC:2.8.4.1	Yes
2706066962	300	85	1	300	1	300	0.0e+00	618	KO:K00581	tetrahydromethanopterin S-methyltransferase subunit E [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706066963	230	85.15	1	229	6	234	0.0e+00	460	KO:K00580	tetrahydromethanopterin S-methyltransferase subunit D [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706066964	270	70.44	1	269	1	274	0.0e+00	462	KO:K00579	tetrahydromethanopterin S-methyltransferase subunit C [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706066965	110	62.04	1	108	1	108	1.6e-52	184	KO:K00578	tetrahydromethanopterin S-methyltransferase subunit B [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706066967	244	72.44	1	243	1	254	0.0e+00	427	KO:K00577	tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706066968	76	71.43	6	75	5	74	5.9e-33	125	KO:K00583	tetrahydromethanopterin S-methyltransferase subunit G [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706066969	319	88.09	1	319	1	319	0.0e+00	661	KO:K00584	tetrahydromethanopterin S-methyltransferase subunit H [EC:2.1.1.86]	EC:2.1.1.86	Yes
2706066970	469	71.27	1	462	3	460	0.0e+00	733	KO:K05592	ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	EC:3.6.4.13	Yes
2706066971	143	67.88	2	138	3	139	4.7e-62	214	KO:K04797	prefoldin alpha subunit		Yes
2706066972	105	80	1	100	7	106	3.3e-55	191	KO:K14110	energy-converting hydrogenase B subunit A		Yes
2706066974	362	71.21	1	360	1	388	0.0e+00	652	KO:K11780	FO synthase subunit 1 [EC:2.5.1.77]	EC:2.5.1.77	Yes
2706066975	305	78.29	1	304	1	304	0.0e+00	549	KO:K17828	dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	EC:1.3.1.14	Yes
2706066976	150	81.6	1	125	1	125	5.2e-72	243	KO:K03537	ribonuclease P/MRP protein subunit POP5 [EC:3.1.26.5]	EC:3.1.26.5	Yes
2706066977	349	81.66	1	349	1	348	0.0e+00	675	KO:K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	EC:1.2.1.11	Yes
2706066979	261	81.35	8	259	6	257	0.0e+00	495	KO:K03146	thiamine thiazole synthase		Yes
2706066980	413	80.69	11	413	1	404	0.0e+00	756	KO:K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	EC:2.5.1.6	Yes
2706066981	246	69.43	15	242	1	228	1.1e-114	374	KO:K03753	molybdopterin-guanine dinucleotide biosynthesis protein B		Yes
2706066982	99	81.25	1	96	1	96	2.4e-54	188	KO:K03892	ArsR family transcriptional regulator		Yes
2706066984	581	69.66	12	578	1	566	0.0e+00	911	KO:K09010	uncharacterized protein		Yes
2706066987	240	64.22	12	237	4	234	7.8e-107	351	KO:K02574	ferredoxin-type protein NapH		Yes
2706066988	422	69.69	1	417	2	420	0.0e+00	707	KO:K01465	dihydroorotase [EC:3.5.2.3]	EC:3.5.2.3	Yes
2706066989	470	75.38	16	469	21	474	0.0e+00	785	KO:K03568	TldD protein		Yes
2706066990	426	75.76	1	425	1	423	0.0e+00	768	KO:K12960	5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]	EC:3.5.4.28	Yes
2706066990	426	75.76	1	425	1	423	0.0e+00	768	KO:K12960	5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]	EC:3.5.4.31	Yes
2706066993	345	84.57	1	337	1	336	0.0e+00	682	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	Yes
2706066994	538	79.96	1	538	21	559	0.0e+00	1050	KO:K04566	lysyl-tRNA synthetase, class I [EC:6.1.1.6]	EC:6.1.1.6	Yes
2706066996	270	78.07	1	269	1	266	0.0e+00	517	KO:K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.11	Yes
2706066996	270	78.07	1	269	1	266	0.0e+00	517	KO:K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.3	Yes
2706066997	179	79.89	1	179	1	177	3.6e-100	325	KO:K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	EC:1.2.7.3	Yes
2706067000	181	71.51	10	181	11	182	1.6e-89	295	KO:K07494	putative transposase		Yes
2706067001	251	77.78	1	251	1	251	0.0e+00	457	KO:K07051	uncharacterized protein		Yes
2706067002	410	89.27	1	410	1	410	0.0e+00	854	KO:K03242	translation initiation factor 2 subunit 3		Yes
2706067003	266	84.93	1	266	1	272	0.0e+00	530	KO:K16306	fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10]	EC:2.2.1.10	Yes
2706067003	266	84.93	1	266	1	272	0.0e+00	530	KO:K16306	fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10]	EC:4.1.2.13	Yes
2706067004	173	78.61	1	173	50	222	6.9e-95	310	KO:K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	EC:5.3.1.1	Yes
2706067006	390	69.7	1	390	1	396	0.0e+00	649	KO:K07468	putative ATP-dependent DNA ligase [EC:6.5.1.1]	EC:6.5.1.1	Yes
2706067007	341	85.5	1	338	1	338	0.0e+00	709	KO:K01711	GDPmannose 4,6-dehydratase [EC:4.2.1.47]	EC:4.2.1.47	Yes
2706067013	351	63.91	2	345	3	363	0.0e+00	544	KO:K07011	uncharacterized protein		Yes
2706067014	318	81.07	1	317	1	317	0.0e+00	610	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	Yes
2706067015	331	80.97	1	331	1	331	0.0e+00	651	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
2706067021	186	83.24	1	185	1	185	1.7e-120	384	KO:K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	EC:5.1.3.13	Yes
2706067022	295	67.01	3	295	2	295	0.0e+00	484	KO:K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	EC:1.1.1.133	Yes
2706067023	331	77.04	1	331	1	331	0.0e+00	649	KO:K01710	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	EC:4.2.1.46	Yes
2706067024	292	82.64	1	288	1	288	0.0e+00	575	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
2706067025	463	75.48	1	462	1	468	0.0e+00	824	KO:K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	EC:2.7.7.13	Yes
2706067025	463	75.48	1	462	1	468	0.0e+00	824	KO:K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	EC:5.3.1.8	Yes
2706067031	310	72.26	1	310	1	310	0.0e+00	527	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
2706067033	223	72.52	1	220	1	222	9.6e-117	377	KO:K14653	2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5'-monophosphate deformylase [EC:3.5.1.102]	EC:3.5.1.102	Yes
2706067034	706	77.32	1	701	1	701	0.0e+00	1270	KO:K09181	acetyltransferase		Yes
2706067039	407	74.25	7	406	7	405	0.0e+00	712	KO:K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	EC:2.6.1.11	Yes
2706067039	407	74.25	7	406	7	405	0.0e+00	712	KO:K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	EC:2.6.1.17	Yes
2706067040	195	77.32	1	194	1	194	1.1e-114	368	KO:K07572	putative nucleotide binding protein		Yes
2706067043	126	80.8	1	125	17	141	2.1e-70	235	KO:K08978	bacterial/archaeal transporter family protein		Yes
2706067044	523	82.22	1	523	1	523	0.0e+00	992	KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	Yes
2706067045	184	72.99	1	169	1	174	3.6e-92	303	KO:K06034	sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79]	EC:4.1.1.79	Yes
2706067046	212	73.58	1	212	1	212	1.7e-105	344	KO:K06042	precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	EC:5.4.99.60	Yes
2706067046	212	73.58	1	212	1	212	1.7e-105	344	KO:K06042	precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	EC:5.4.99.61	Yes
2706067049	201	67.17	1	198	1	198	3.5e-95	314	KO:K06931	uncharacterized protein		Yes
2706067054	445	79.64	1	442	1	442	0.0e+00	826	KO:K01945	phosphoribosylamine--glycine ligase [EC:6.3.4.13]	EC:6.3.4.13	Yes
2706067056	302	75.25	1	299	1	299	0.0e+00	526	KO:K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	EC:2.5.1.61	Yes
2706067057	89	77.53	1	89	1	89	1.2e-46	165	KO:K03622	archaea-specific DNA-binding protein		Yes
2706067064	453	71.46	1	452	1	450	0.0e+00	784	KO:K02016	iron complex transport system substrate-binding protein		Yes
2706067067	194	64.25	1	193	1	193	6.1e-93	307	KO:K11261	formylmethanofuran dehydrogenase subunit E [EC:1.2.99.5]	EC:1.2.99.5	Yes
2706067068	351	82.11	1	341	1	338	0.0e+00	636	KO:K06943	nucleolar GTP-binding protein		Yes
2706067069	330	62.09	6	328	1	335	0.0e+00	478	KO:K07561	2-(3-amino-3-carboxypropyl)histidine synthase [EC:2.5.1.108]	EC:2.5.1.108	Yes
2706067070	153	79.47	1	151	1	151	5.6e-87	285	KO:K03637	cyclic pyranopterin phosphate synthase [EC:4.1.99.18]	EC:4.1.99.18	Yes
2706067072	188	66.49	1	185	1	191	3.7e-84	281	KO:K05873	adenylate cyclase, class 2 [EC:4.6.1.1]	EC:4.6.1.1	Yes
2706067074	507	68.9	1	507	1	505	0.0e+00	788	KO:K01077	alkaline phosphatase [EC:3.1.3.1]	EC:3.1.3.1	Yes
2706067077	207	65.53	1	206	2	207	7.5e-101	330	KO:K02304	precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]	EC:1.3.1.76	Yes
2706067077	207	65.53	1	206	2	207	7.5e-101	330	KO:K02304	precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]	EC:4.99.1.4	Yes
2706067080	284	63.85	1	282	1	296	0.0e+00	455	KO:K06871	uncharacterized protein		Yes
2706067082	213	73.08	2	183	4	185	4.7e-93	309	KO:K13039	sulfopyruvate decarboxylase subunit beta [EC:4.1.1.79]	EC:4.1.1.79	Yes
2706067083	226	64.16	1	226	1	223	2.1e-108	354	KO:K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	EC:5.3.1.16	Yes
2706067085	285	71.88	4	285	1	288	0.0e+00	477	KO:K00891	shikimate kinase [EC:2.7.1.71]	EC:2.7.1.71	Yes
2706067086	230	77.39	1	229	5	234	0.0e+00	420	KO:K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	EC:2.1.1.130	Yes
2706067086	230	77.39	1	229	5	234	0.0e+00	420	KO:K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	EC:2.1.1.151	Yes
2706067088	291	68.62	1	290	1	289	0.0e+00	484	KO:K15740	tetrahydromethanopterin:alpha-L-glutamate ligase [EC:6.3.2.33]	EC:6.3.2.33	Yes
2706067090	284	75.7	1	284	1	284	0.0e+00	537	KO:K06990	uncharacterized protein		Yes
2706067091	325	79.01	1	324	1	324	0.0e+00	605	KO:K01698	porphobilinogen synthase [EC:4.2.1.24]	EC:4.2.1.24	Yes
2706067093	451	76.58	1	444	1	444	0.0e+00	832	KO:K01840	phosphomannomutase [EC:5.4.2.8]	EC:5.4.2.8	Yes
2706067095	307	49.65	18	300	1	258	1.6e-82	288	KO:K05844	ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]	EC:6.3.2.-	Yes
2706067096	214	77.57	1	214	1	213	1.3e-116	376	KO:K01935	dethiobiotin synthetase [EC:6.3.3.3]	EC:6.3.3.3	Yes
2706067097	311	61.36	3	310	26	332	0.0e+00	442	KO:K03404	magnesium chelatase subunit D [EC:6.6.1.1]	EC:6.6.1.1	Yes
2706067098	374	80.74	5	357	4	355	0.0e+00	657	KO:K03405	magnesium chelatase subunit I [EC:6.6.1.1]	EC:6.6.1.1	Yes
2706067099	158	68.59	1	156	1	156	2.5e-79	264	KO:K06940	uncharacterized protein		Yes
2706067100	187	72.68	1	183	1	183	1.1e-97	319	KO:K08681	5'-phosphate synthase pdxT subunit [EC:4.3.3.6]	EC:4.3.3.6	Yes
2706067102	299	62.91	3	299	5	306	0.0e+00	427	KO:K19075	CRISPR-associated protein Cst2		Yes
2706067103	225	56.93	3	204	1	197	1.5e-73	255	KO:K19116	CRISPR-associated protein Cas5h		Yes
2706067104	810	47.38	8	791	3	785	0.0e+00	769	KO:K07012	CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 3.6.4.-]	EC:3.1.-	Yes
2706067104	810	47.38	8	791	3	785	0.0e+00	769	KO:K07012	CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 3.6.4.-]	EC:3.6.4.-	Yes
2706067105	172	72.67	1	172	1	172	1.6e-93	306	KO:K07464	CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]	EC:3.1.12.1	Yes
2706067106	321	72.59	1	321	1	321	0.0e+00	577	KO:K15342	CRISP-associated protein Cas1		Yes
2706067107	87	77.01	1	87	1	87	3.0e-46	164	KO:K09951	CRISPR-associated protein Cas2		Yes
2706067108	236	61.02	1	236	1	235	2.7e-109	357	KO:K19091	CRISPR-associated endoribonuclease Cas6 [EC:3.1.-.-]	EC:3.1.-	Yes
2706067115	80	80	1	80	1	80	1.7e-44	158	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2706067116	242	79.34	1	242	1	242	0.0e+00	466	KO:K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	EC:6.3.2.6	Yes
2706067118	332	83.94	1	330	11	340	0.0e+00	655	KO:K00052	3-isopropylmalate dehydrogenase [EC:1.1.1.85]	EC:1.1.1.85	Yes
2706067119	345	61.47	1	340	16	348	0.0e+00	469	KO:K07301	cation:H+ antiporter		Yes
2706067120	262	78.38	1	259	1	259	0.0e+00	475	KO:K07730	putative transcriptional regulator		Yes
2706067121	265	82.58	1	264	2	265	0.0e+00	511	KO:K03787	5'-nucleotidase [EC:3.1.3.5]	EC:3.1.3.5	Yes
2706067127	237	62.76	1	237	1	238	3.1e-116	377	KO:K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	EC:1.97.1.4	Yes
2706067129	392	81.12	1	392	1	392	0.0e+00	743	KO:K17830	digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]	EC:1.3.1.101	Yes
2706067129	392	81.12	1	392	1	392	0.0e+00	743	KO:K17830	digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]	EC:1.3.7.11	Yes
2706067132	497	70.78	28	488	12	473	0.0e+00	755	KO:K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]	EC:2.7.1.146	Yes
2706067132	497	70.78	28	488	12	473	0.0e+00	755	KO:K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]	EC:2.7.1.147	Yes
2706067134	272	74.17	1	271	1	270	0.0e+00	459	KO:K03432	proteasome alpha subunit [EC:3.4.25.1]	EC:3.4.25.1	Yes
2706067135	233	87.12	1	233	1	233	0.0e+00	472	KO:K14574	ribosome maturation protein SDO1		Yes
2706067136	96	91.67	1	96	1	96	3.8e-63	212	KO:K02921	large subunit ribosomal protein L37Ae		Yes
2706067137	46	69.57	1	46	1	46	3.1e-20	85.4	KO:K03059	DNA-directed RNA polymerase subunit P [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706067138	178	61.31	1	168	1	163	1.4e-66	231	KO:K14561	U3 small nucleolar ribonucleoprotein protein IMP4		Yes
2706067139	90	54.43	12	90	6	84	7.8e-25	103	KO:K09741	KEOPS complex subunit Pcc1		Yes
2706067140	116	79.82	1	114	1	114	4.7e-58	200	KO:K04798	prefoldin beta subunit		Yes
2706067141	549	82.78	1	546	1	535	0.0e+00	1060	KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	Yes
2706067142	310	85.81	1	310	1	310	0.0e+00	608	KO:K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	EC:6.3.5.2	Yes
2706067147	415	86.99	1	415	11	425	0.0e+00	855	KO:K01251	adenosylhomocysteinase [EC:3.3.1.1]	EC:3.3.1.1	Yes
2706067152	135	75.94	1	133	1	132	2.4e-68	231	KO:K09736	uncharacterized protein		Yes
2706067153	417	71.66	44	417	1	374	0.0e+00	668	KO:K00812	aspartate aminotransferase [EC:2.6.1.1]	EC:2.6.1.1	Yes
2706067155	363	84.76	3	363	1	361	0.0e+00	739	KO:K06863	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23]	EC:6.3.4.23	Yes
2706067156	360	72.29	4	353	1	350	0.0e+00	616	KO:K16052	MscS family membrane protein		Yes
2706067163	543	76.07	1	538	1	538	0.0e+00	969	KO:K07587	O-phosphoseryl-tRNA synthetase [EC:6.1.1.27]	EC:6.1.1.27	Yes
2706067164	242	59.41	4	242	7	244	3.2e-107	352	KO:K02069	putative ABC transport system permease protein		Yes
2706067165	288	81.6	1	288	4	291	0.0e+00	538	KO:K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	EC:2.4.2.17	Yes
2706067167	442	85.75	1	442	1	442	0.0e+00	913	KO:K01915	glutamine synthetase [EC:6.3.1.2]	EC:6.3.1.2	Yes
2706067168	915	78.59	1	906	1	884	0.0e+00	1740	KO:K01873	valyl-tRNA synthetase [EC:6.1.1.9]	EC:6.1.1.9	Yes
2706067169	239	57.63	9	236	15	249	3.1e-93	312	KO:K07176	putative serine/threonine protein kinase		Yes
2706067171	186	59.36	1	185	49	233	6.2e-79	266	KO:K07579	putative methylase		Yes
2706067175	749	74.8	1	737	1	729	0.0e+00	1260	KO:K00193	acetyl-CoA decarbonylase/synthase complex subunit beta [EC:2.3.1.-]	EC:2.3.1.-	Yes
2706067176	329	78.75	8	324	4	323	0.0e+00	594	KO:K08963	methylthioribose-1-phosphate isomerase [EC:5.3.1.23]	EC:5.3.1.23	Yes
2706067177	292	79.18	1	290	1	293	0.0e+00	546	KO:K07053	uncharacterized protein		Yes
2706067178	255	61.26	8	253	4	256	2.1e-107	354	KO:K01741	DNA-(apurinic or apyrimidinic site) lyase [EC:4.2.99.18]	EC:4.2.99.18	Yes
2706067180	644	61.15	6	644	3	641	0.0e+00	931	KO:K07466	replication factor A1		Yes
2706067181	556	76.41	1	551	38	587	0.0e+00	973	KO:K00400	methyl coenzyme M reductase system, component A2		Yes
2706067182	129	72.87	1	129	11	138	2.1e-66	224	KO:K04651	hydrogenase nickel incorporation protein HypA/HybF		Yes
2706067189	782	70.88	3	780	1	807	0.0e+00	1320	KO:K02319	DNA polymerase I [EC:2.7.7.7]	EC:2.7.7.7	Yes
2706067191	257	70	10	257	1	249	2.9e-130	419	KO:K07055	tRNA wybutosine-synthesizing protein 2 [EC:2.5.1.114]	EC:2.5.1.114	Yes
2706067193	401	62.05	11	400	9	398	0.0e+00	585	KO:K08971	putative membrane protein		Yes
2706067194	303	79.46	7	303	6	302	0.0e+00	565	KO:K01778	diaminopimelate epimerase [EC:5.1.1.7]	EC:5.1.1.7	Yes
2706067197	258	82.66	9	256	8	255	0.0e+00	484	KO:K17104	phosphoglycerol geranylgeranyltransferase [EC:2.5.1.41]	EC:2.5.1.41	Yes
2706067198	361	81.99	1	361	10	370	0.0e+00	694	KO:K11646	3-dehydroquinate synthase II [EC:1.4.1.24]	EC:1.4.1.24	Yes
2706067199	184	53.37	1	183	1	208	1.2e-69	240	KO:K08094	6-phospho-3-hexuloisomerase [EC:5.3.1.27]	EC:5.3.1.27	Yes
2706067200	260	74.9	5	255	6	256	0.0e+00	441	KO:K12234	coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34]	EC:6.3.2.31	Yes
2706067200	260	74.9	5	255	6	256	0.0e+00	441	KO:K12234	coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34]	EC:6.3.2.34	Yes
2706067208	397	82.58	2	397	12	407	0.0e+00	794	KO:K00194	acetyl-CoA decarbonylase/synthase complex subunit delta [EC:2.1.1.245]	EC:2.1.1.245	Yes
2706067209	488	79.26	1	487	3	489	0.0e+00	942	KO:K00197	acetyl-CoA decarbonylase/synthase complex subunit gamma [EC:2.1.1.245]	EC:2.1.1.245	Yes
2706067212	105	82.86	1	105	1	105	1.4e-68	228	KO:K03057	DNA-directed RNA polymerase subunit M		Yes
2706067213	142	73.48	6	137	3	134	1.1e-71	241	KO:K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	EC:3.6.1.55	Yes
2706067215	228	79.11	1	225	1	225	2.0e-129	414	KO:K09903	uridylate kinase [EC:2.7.4.22]	EC:2.7.4.22	Yes
2706067222	299	76.87	1	293	1	294	0.0e+00	538	KO:K07179	RIO kinase 2 [EC:2.7.11.1]	EC:2.7.11.1	Yes
2706067226	759	85.09	1	758	1	758	0.0e+00	1550	KO:K07463	archaea-specific RecJ-like exonuclease		Yes
2706067228	237	70.89	1	237	1	233	4.6e-114	371	KO:K01906	6-carboxyhexanoate--CoA ligase [EC:6.2.1.14]	EC:6.2.1.14	Yes
2706067229	314	66.88	1	311	12	328	0.0e+00	503	KO:K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	EC:6.3.1.10	Yes
2706067230	481	72.61	1	481	1	482	0.0e+00	823	KO:K09724	uncharacterized protein		Yes
2706067231	53	80.85	3	49	1	47	5.5e-27	105	KO:K11130	H/ACA ribonucleoprotein complex subunit 3		Yes
2706067232	263	88.97	1	263	19	281	0.0e+00	540	KO:K03237	translation initiation factor 2 subunit 1		Yes
2706067233	201	71.57	1	197	1	204	2.6e-102	334	KO:K01678	fumarate hydratase subunit beta [EC:4.2.1.2]	EC:4.2.1.2	Yes
2706067234	189	72.26	33	186	11	165	3.6e-75	256	KO:K07494	putative transposase		Yes
2706067236	198	77.84	1	194	7	200	5.9e-112	361	KO:K06874	zinc finger protein		Yes
2706067237	308	79.02	1	305	13	314	0.0e+00	578	KO:K00611	ornithine carbamoyltransferase [EC:2.1.3.3]	EC:2.1.3.3	Yes
2706067239	139	50	1	138	1	130	7.4e-41	153	KO:K09152	uncharacterized protein		Yes
2706067240	189	78.02	8	189	9	190	8.0e-102	331	KO:K06883	uncharacterized protein		Yes
2706067242	387	71.69	7	383	3	380	0.0e+00	615	KO:K02492	glutamyl-tRNA reductase [EC:1.2.1.70]	EC:1.2.1.70	Yes
2706067245	370	77.24	2	370	3	371	0.0e+00	687	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
2706067246	334	81.74	1	334	1	334	0.0e+00	649	KO:K04655	hydrogenase expression/formation protein HypE		Yes
2706067250	146	65.75	1	146	1	146	4.8e-76	254	KO:K09730	uncharacterized protein		Yes
2706067251	729	91.15	1	712	17	728	0.0e+00	1480	KO:K13525	transitional endoplasmic reticulum ATPase		Yes
2706067254	197	70.27	13	197	15	197	1.8e-86	288	KO:K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	EC:2.4.2.10	Yes
2706067255	234	59.24	3	213	3	212	6.1e-86	291	KO:K06206	sugar fermentation stimulation protein A		Yes
2706067256	735	80.49	1	732	1	733	0.0e+00	1400	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2706067258	99	83.84	1	99	7	105	6.6e-58	197	KO:K02589	nitrogen regulatory protein PII 1		Yes
2706067259	128	80.62	1	128	1	129	5.6e-73	243	KO:K02590	nitrogen regulatory protein PII 2		Yes
2706067260	478	75.9	1	473	1	473	0.0e+00	913	KO:K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	EC:1.18.6.1	Yes
2706067261	468	82.83	9	468	3	462	0.0e+00	917	KO:K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	EC:1.18.6.1	Yes
2706067263	447	57.89	33	445	31	446	0.0e+00	588	KO:K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	EC:1.18.6.1	Yes
2706067264	443	56.51	1	430	24	441	0.0e+00	567	KO:K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	EC:1.18.6.1	Yes
2706067265	272	64.53	9	272	6	269	8.0e-124	402	KO:K02020	molybdate transport system substrate-binding protein		Yes
2706067266	259	75.79	1	251	1	252	0.0e+00	425	KO:K02018	molybdate transport system permease protein		Yes
2706067267	382	68.91	1	381	1	376	0.0e+00	594	KO:K02017	molybdate transport system ATP-binding protein [EC:3.6.3.29]	EC:3.6.3.29	Yes
2706067269	442	75.11	1	441	1	442	0.0e+00	796	KO:K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	EC:1.1.1.22	Yes
2706067270	304	83.39	4	304	12	311	0.0e+00	574	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	Yes
2706067271	373	79.46	4	373	3	372	0.0e+00	701	KO:K07392	AAA family ATPase		Yes
2706067272	323	80.5	1	323	1	323	0.0e+00	614	KO:K01499	methenyltetrahydromethanopterin cyclohydrolase [EC:3.5.4.27]	EC:3.5.4.27	Yes
2706067273	154	74.42	26	154	3	131	2.2e-65	225	KO:K09737	uncharacterized protein		Yes
2706067275	86	86.05	1	86	1	86	6.2e-49	171	KO:K14111	energy-converting hydrogenase B subunit B		Yes
2706067277	364	75.89	3	361	2	366	0.0e+00	666	KO:K04654	hydrogenase expression/formation protein HypD		Yes
2706067278	84	83.33	1	84	1	83	3.5e-44	157	KO:K02910	large subunit ribosomal protein L31e		Yes
2706067279	228	67.7	3	228	2	227	3.9e-113	367	KO:K03264	translation initiation factor 6		Yes
2706067280	75	81.33	1	75	1	75	3.6e-40	145	KO:K02944	large subunit ribosomal protein LX		Yes
2706067284	244	83.71	22	242	1	220	0.0e+00	434	KO:K04652	hydrogenase nickel incorporation protein HypB		Yes
