gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2706070836	208	74.76	1	206	1	206	1.2e-110	359	KO:K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	EC:2.5.1.3	Yes
2706070838	357	81.63	5	347	4	346	0.0e+00	654	KO:K03405	magnesium chelatase subunit I [EC:6.6.1.1]	EC:6.6.1.1	Yes
2706070840	222	61.09	2	221	39	259	2.4e-97	322	KO:K03404	magnesium chelatase subunit D [EC:6.6.1.1]	EC:6.6.1.1	Yes
2706070841	215	73.95	1	215	1	214	1.8e-115	373	KO:K01935	dethiobiotin synthetase [EC:6.3.3.3]	EC:6.3.3.3	Yes
2706070844	282	67.02	1	282	1	282	0.0e+00	451	KO:K00767	nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]	EC:2.4.2.19	Yes
2706070851	145	70.55	1	145	1	146	5.2e-77	256	KO:K09730	uncharacterized protein		Yes
2706070854	242	80.58	1	242	1	242	0.0e+00	469	KO:K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	EC:6.3.2.6	Yes
2706070855	83	78.31	1	83	1	83	2.6e-45	160	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2706070858	415	71.84	1	412	1	412	0.0e+00	703	KO:K00927	phosphoglycerate kinase [EC:2.7.2.3]	EC:2.7.2.3	Yes
2706070860	141	75	1	140	1	144	4.7e-78	259	KO:K03795	sirohydrochlorin cobaltochelatase [EC:4.99.1.3]	EC:4.99.1.3	Yes
2706070861	307	76.87	1	307	129	435	0.0e+00	592	KO:K00201	formylmethanofuran dehydrogenase subunit B [EC:1.2.99.5]	EC:1.2.99.5	Yes
2706070867	378	52.85	1	366	1	403	0.0e+00	464	KO:K06913	uncharacterized protein		Yes
2706070868	201	71.51	1	179	1	179	7.5e-95	313	KO:K03136	transcription initiation factor TFIIE subunit alpha		Yes
2706070869	90	77.53	1	89	1	89	4.9e-45	160	KO:K03622	archaea-specific DNA-binding protein		Yes
2706070870	236	64.56	1	232	66	300	2.6e-102	337	KO:K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	EC:2.5.1.61	Yes
2706070874	247	68.98	1	215	1	216	8.1e-106	348	KO:K06917	tRNA 2-selenouridine synthase [EC:2.9.1.-]	EC:2.9.1.-	Yes
2706070875	78	67.53	1	77	1	77	1.4e-32	124	KO:K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2706070875	78	67.53	1	77	1	77	1.4e-32	124	KO:K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2706070876	290	77.16	1	289	1	289	0.0e+00	526	KO:K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	EC:4.3.3.7	Yes
2706070877	63	78.69	1	61	1	61	1.7e-30	116	KO:K02962	small subunit ribosomal protein S17e		Yes
2706070878	206	66.18	1	206	1	204	6.8e-98	322	KO:K02501	glutamine amidotransferase [EC:2.4.2.-]	EC:2.4.2.-	Yes
2706070879	181	82.58	1	178	1	178	3.2e-105	340	KO:K03120	transcription initiation factor TFIID TATA-box-binding protein		Yes
2706070880	105	72.38	1	105	1	101	1.2e-46	167	KO:K02869	large subunit ribosomal protein L12		Yes
2706070881	339	80.06	9	339	10	338	0.0e+00	588	KO:K02864	large subunit ribosomal protein L10		Yes
2706070882	213	86.85	1	213	1	213	0.0e+00	425	KO:K02863	large subunit ribosomal protein L1		Yes
2706070883	139	51.49	5	135	4	137	2.5e-43	160	KO:K09713	uncharacterized protein		Yes
2706070884	97	75	2	97	3	98	1.6e-50	177	KO:K01523	phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]	EC:3.6.1.31	Yes
2706070885	141	85.29	4	139	2	137	3.2e-83	273	KO:K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	EC:2.5.1.78	Yes
2706070887	283	78.29	3	283	5	285	0.0e+00	524	KO:K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	EC:2.7.7.9	Yes
2706070888	47	87.23	1	47	1	47	2.5e-28	108	KO:K02927	large subunit ribosomal protein L40e		Yes
2706070889	171	69.01	1	171	1	171	2.8e-86	285	KO:K09140	pre-rRNA-processing protein TSR3		Yes
2706070892	268	50	54	265	2	211	9.4e-77	268	KO:K01673	carbonic anhydrase [EC:4.2.1.1]	EC:4.2.1.1	Yes
2706070893	396	71.46	1	396	13	389	0.0e+00	659	KO:K02040	phosphate transport system substrate-binding protein		Yes
2706070894	312	79.81	1	312	1	312	0.0e+00	596	KO:K02037	phosphate transport system permease protein		Yes
2706070895	281	77.22	1	281	1	281	0.0e+00	514	KO:K02038	phosphate transport system permease protein		Yes
2706070896	484	76.19	3	463	3	462	0.0e+00	824	KO:K18209	fumarate reductase (CoM/CoB) subunit A [EC:1.3.4.1]	EC:1.3.4.1	Yes
2706070898	706	79.46	2	706	63	768	0.0e+00	1360	KO:K00527	ribonucleoside-triphosphate reductase [EC:1.17.4.2]	EC:1.17.4.2	Yes
2706070903	212	70	1	160	1	160	2.4e-79	270	KO:K07498	putative transposase		Yes
2706070904	317	76.03	1	317	109	425	0.0e+00	570	KO:K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	EC:5.4.3.8	Yes
2706070906	285	74.82	4	285	3	284	0.0e+00	484	KO:K00891	shikimate kinase [EC:2.7.1.71]	EC:2.7.1.71	Yes
2706070909	199	83.76	3	199	2	198	1.0e-119	383	KO:K09126	uncharacterized protein		Yes
2706070911	87	83.53	1	85	1	85	2.0e-48	170	KO:K04653	hydrogenase expression/formation protein HypC		Yes
2706070912	551	80.73	6	550	9	551	0.0e+00	1050	KO:K07739	elongator complex protein 3 [EC:2.3.1.48]	EC:2.3.1.48	Yes
2706070914	330	60	3	330	2	330	0.0e+00	480	KO:K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	EC:3.4.13.9	Yes
2706070915	127	83.46	1	127	1	127	2.0e-74	247	KO:K02995	small subunit ribosomal protein S8e		Yes
2706070916	616	78.94	3	605	2	603	0.0e+00	1110	KO:K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	EC:6.3.5.5	Yes
2706070917	479	81.84	1	479	1	479	0.0e+00	897	KO:K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	EC:6.3.5.5	Yes
2706070918	302	74.09	1	301	66	366	0.0e+00	526	KO:K01903	succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	EC:6.2.1.5	Yes
2706070920	204	65.15	1	192	81	277	1.2e-89	298	KO:K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	EC:2.1.1.182	Yes
2706070921	226	67.57	1	222	84	301	1.4e-103	340	KO:K07088	uncharacterized protein		Yes
2706070924	310	82.58	1	310	1	310	0.0e+00	598	KO:K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	EC:6.3.5.2	Yes
2706070926	229	76.11	1	226	78	302	6.6e-130	416	KO:K07178	RIO kinase 1 [EC:2.7.11.1]	EC:2.7.11.1	Yes
2706070927	504	73.59	1	496	1	491	0.0e+00	861	KO:K02232	adenosylcobyric acid synthase [EC:6.3.5.10]	EC:6.3.5.10	Yes
2706070932	513	63.76	1	510	1	523	0.0e+00	784	KO:K00612	carbamoyltransferase [EC:2.1.3.-]	EC:2.1.3.-	Yes
2706070933	251	55.5	41	240	7	206	1.8e-76	265	KO:K10716	voltage-gated potassium channel		Yes
2706070934	286	80.43	1	281	1	281	0.0e+00	559	KO:K00441	coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]	EC:1.12.98.1	Yes
2706070935	223	73.15	6	221	2	217	9.7e-127	406	KO:K00443	coenzyme F420 hydrogenase subunit gamma [EC:1.12.98.1]	EC:1.12.98.1	Yes
2706070936	175	68.63	21	173	29	181	2.7e-77	260	KO:K00442	coenzyme F420 hydrogenase subunit delta		Yes
2706070939	251	70.12	1	251	1	251	0.0e+00	433	KO:K05934	precorrin-3B C17-methyltransferase [EC:2.1.1.131]	EC:2.1.1.131	Yes
2706070941	385	63.69	22	379	13	381	0.0e+00	543	KO:K08975	putative membrane protein		Yes
2706070942	316	77.53	1	316	1	314	0.0e+00	579	KO:K03284	magnesium transporter		Yes
2706070943	91	65.91	1	86	1	88	7.7e-38	140	KO:K03105	signal recognition particle subunit SRP19		Yes
2706070945	337	75.9	2	332	94	425	0.0e+00	585	KO:K00013	histidinol dehydrogenase [EC:1.1.1.23]	EC:1.1.1.23	Yes
2706070951	298	75.86	5	294	1	290	0.0e+00	518	KO:K01778	diaminopimelate epimerase [EC:5.1.1.7]	EC:5.1.1.7	Yes
2706070953	298	88.29	1	298	1	299	0.0e+00	594	KO:K06215	pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]	EC:4.3.3.6	Yes
2706070954	339	83.53	1	339	1	340	0.0e+00	683	KO:K00150	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]	EC:1.2.1.59	Yes
2706070955	359	77.72	1	359	1	359	0.0e+00	664	KO:K11781	FO synthase subunit 2 [EC:2.5.1.77]	EC:2.5.1.77	Yes
2706070956	323	83.59	1	323	1	323	0.0e+00	636	KO:K00320	5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]	EC:1.5.98.2	Yes
2706070957	128	56.45	4	127	5	128	2.5e-50	179	KO:K07732	riboflavin kinase, archaea type [EC:2.7.1.161]	EC:2.7.1.161	Yes
2706070958	208	64.39	1	205	1	205	3.2e-97	320	KO:K01817	phosphoribosylanthranilate isomerase [EC:5.3.1.24]	EC:5.3.1.24	Yes
2706070959	259	59.77	1	254	1	256	1.9e-106	352	KO:K17686	Cu+-exporting ATPase [EC:3.6.3.54]	EC:3.6.3.54	Yes
2706070961	592	65.66	1	591	1	594	0.0e+00	956	KO:K02323	DNA polymerase II small subunit [EC:2.7.7.7]	EC:2.7.7.7	Yes
2706070964	282	73.84	4	282	3	281	0.0e+00	498	KO:K07049	TatD-related deoxyribonuclease		Yes
2706070966	226	80	1	225	4	228	0.0e+00	433	KO:K04795	fibrillarin-like pre-rRNA processing protein		Yes
2706070969	282	67.02	1	282	1	282	0.0e+00	451	KO:K00767	nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]	EC:2.4.2.19	Yes
2706070976	216	74.41	1	211	15	225	3.6e-112	363	KO:K14654	2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase [EC:1.1.1.302]	EC:1.1.1.302	Yes
2706070977	255	73.23	1	254	1	253	0.0e+00	446	KO:K02013	iron complex transport system ATP-binding protein [EC:3.6.3.34]	EC:3.6.3.34	Yes
2706070978	342	76.11	4	341	2	339	0.0e+00	592	KO:K02015	iron complex transport system permease protein		Yes
2706070979	382	66.93	1	382	1	381	0.0e+00	609	KO:K02016	iron complex transport system substrate-binding protein		Yes
2706070981	131	85.83	3	129	4	130	1.4e-76	254	KO:K03263	translation initiation factor 5A		Yes
2706070983	450	65.45	1	439	8	447	0.0e+00	724	KO:K07558	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72]	EC:2.7.7.72	Yes
2706070985	407	75.37	1	402	1	402	0.0e+00	742	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.3.1.157	Yes
2706070985	407	75.37	1	402	1	402	0.0e+00	742	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.7.7.23	Yes
2706070988	157	69.28	4	156	3	155	3.9e-80	266	KO:K07112	uncharacterized protein		Yes
2706070990	256	55.86	1	252	1	256	6.4e-100	333	KO:K10837	O-phosphoseryl-tRNA(Sec) kinase [EC:2.7.1.164]	EC:2.7.1.164	Yes
2706070992	448	70.11	1	444	1	445	0.0e+00	754	KO:K03431	phosphoglucosamine mutase [EC:5.4.2.10]	EC:5.4.2.10	Yes
2706070993	324	65.95	1	324	6	331	0.0e+00	511	KO:K07072	uncharacterized protein		Yes
2706070994	132	64.86	5	115	4	114	5.6e-51	182	KO:K03540	ribonuclease P protein subunit RPR2 [EC:3.1.26.5]	EC:3.1.26.5	Yes
2706070995	352	67.63	7	352	8	353	0.0e+00	564	KO:K16052	MscS family membrane protein		Yes
2706070999	169	85.89	1	163	1	163	1.4e-102	331	KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	Yes
2706070999	169	85.89	1	163	1	163	1.4e-102	331	KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	Yes
2706071002	226	78.22	1	225	1	225	3.8e-130	416	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2706071005	629	52.34	97	627	88	618	0.0e+00	672	KO:K14475	inhibitor of cysteine peptidase		Yes
2706071006	419	66.91	3	418	4	420	0.0e+00	671	KO:K03592	PmbA protein		Yes
2706071008	390	77.26	3	389	3	388	0.0e+00	713	KO:K08289	phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]	EC:2.1.2.2	Yes
2706071010	419	80.38	1	418	1	418	0.0e+00	814	KO:K14126	F420-non-reducing hydrogenase large subunit [EC:1.12.99.-]	EC:1.12.99.-	Yes
2706071011	288	70.14	1	288	1	288	0.0e+00	519	KO:K14128	F420-non-reducing hydrogenase small subunit [EC:1.12.99.-]	EC:1.12.99.-	Yes
2706071013	456	84.04	1	451	5	455	0.0e+00	927	KO:K03388	heterodisulfide reductase subunit A [EC:1.8.98.1]	EC:1.8.98.1	Yes
2706071014	196	86.6	3	196	2	195	4.2e-125	398	KO:K03388	heterodisulfide reductase subunit A [EC:1.8.98.1]	EC:1.8.98.1	Yes
2706071015	198	70.17	18	198	26	206	1.2e-100	329	KO:K19664	CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase [EC:2.7.7.67]	EC:2.7.7.67	Yes
2706071016	437	67.38	3	436	4	469	0.0e+00	721	KO:K07583	tRNA pseudouridine synthase 10 [EC:5.4.99.-]	EC:5.4.99.-	Yes
2706071017	250	75.7	1	250	2	252	0.0e+00	451	KO:K07051	uncharacterized protein		Yes
2706071018	119	58.47	3	119	2	119	1.7e-50	179	KO:K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	EC:2.8.1.12	Yes
2706071019	449	76.56	1	447	1	446	0.0e+00	800	KO:K01657	anthranilate synthase component I [EC:4.1.3.27]	EC:4.1.3.27	Yes
2706071020	197	72.31	1	194	1	195	7.3e-108	349	KO:K01658	anthranilate synthase component II [EC:4.1.3.27]	EC:4.1.3.27	Yes
2706071021	267	71.26	10	263	6	254	0.0e+00	436	KO:K17487	7,8-dihydroneopterin 2',3'-cyclic phosphate phosphodiesterase [EC:3.1.4.56]	EC:3.1.4.56	Yes
2706071022	148	63.5	1	137	1	136	4.4e-59	206	KO:K09736	uncharacterized protein		Yes
2706071023	378	67.03	1	370	1	370	0.0e+00	608	KO:K00812	aspartate aminotransferase [EC:2.6.1.1]	EC:2.6.1.1	Yes
2706071024	182	58.51	3	182	1	188	1.2e-74	254	KO:K06024	segregation and condensation protein B		Yes
2706071025	357	79.47	1	341	1	341	0.0e+00	644	KO:K01012	biotin synthase [EC:2.8.1.6]	EC:2.8.1.6	Yes
2706071026	301	68.23	1	299	1	299	0.0e+00	485	KO:K00872	homoserine kinase [EC:2.7.1.39]	EC:2.7.1.39	Yes
2706071028	212	82.46	1	211	1	211	1.9e-123	395	KO:K02120	V/A-type H+-transporting ATPase subunit D		Yes
2706071030	883	67.68	1	875	16	890	0.0e+00	1410	KO:K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	EC:6.1.1.7	Yes
2706071030	883	71.99	1	875	18	905	0.0e+00	1540	KO:K07050	misacylated tRNA(Ala) deacylase [EC:3.1.1.-]	EC:3.1.1.-	Yes
2706071031	599	80.3	1	599	5	602	0.0e+00	1120	KO:K03243	translation initiation factor 5B		Yes
2706071032	518	81.09	1	513	1	513	0.0e+00	968	KO:K01649	2-isopropylmalate synthase [EC:2.3.3.13]	EC:2.3.3.13	Yes
2706071033	1041	75.55	1	1037	1	1055	0.0e+00	1960	KO:K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	EC:6.1.1.5	Yes
2706071035	304	76.17	3	299	12	308	0.0e+00	535	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	Yes
2706071036	372	78.71	1	371	1	371	0.0e+00	698	KO:K07392	AAA family ATPase		Yes
2706071038	114	68.37	13	110	9	106	1.0e-47	171	KO:K09005	uncharacterized protein		Yes
2706071041	114	82.46	1	114	1	114	2.8e-67	225	KO:K07235	tRNA 2-thiouridine synthesizing protein D [EC:2.8.1.-]	EC:2.8.1.-	Yes
2706071042	70	73.91	2	70	3	71	1.1e-30	118	KO:K04085	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]	EC:2.8.1.-	Yes
2706071043	323	71.75	6	314	12	326	0.0e+00	554	KO:K15449	tRNA wybutosine-synthesizing protein 1 [EC:4.1.3.44]	EC:4.1.3.44	Yes
2706071044	391	63.7	1	390	1	403	0.0e+00	604	KO:K07129	uncharacterized protein		Yes
2706071046	343	72.14	1	341	39	378	0.0e+00	599	KO:K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	EC:2.1.1.191	Yes
2706071047	551	76.01	3	548	39	583	0.0e+00	975	KO:K00400	methyl coenzyme M reductase system, component A2		Yes
2706071048	251	58.43	4	250	2	256	7.4e-103	340	KO:K01741	DNA-(apurinic or apyrimidinic site) lyase [EC:4.2.99.18]	EC:4.2.99.18	Yes
2706071049	193	64.92	1	191	1	190	1.0e-93	309	KO:K11261	formylmethanofuran dehydrogenase subunit E [EC:1.2.99.5]	EC:1.2.99.5	Yes
2706071052	164	59.88	4	164	2	162	3.2e-69	237	KO:K03789	ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	EC:2.3.1.128	Yes
2706071053	262	74.9	7	261	5	259	0.0e+00	458	KO:K03146	thiamine thiazole synthase		Yes
2706071054	404	79.95	1	404	1	404	0.0e+00	764	KO:K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	EC:2.5.1.6	Yes
2706071055	230	62.61	1	229	1	229	1.1e-104	344	KO:K03753	molybdopterin-guanine dinucleotide biosynthesis protein B		Yes
2706071056	98	85.11	4	97	3	96	1.0e-56	194	KO:K03892	ArsR family transcriptional regulator		Yes
2706071057	639	74.65	1	633	1	635	0.0e+00	1110	KO:K03330	glutamyl-tRNA(Gln) amidotransferase subunit E [EC:6.3.5.7]	EC:6.3.5.7	Yes
2706071059	484	71.03	1	484	1	504	0.0e+00	838	KO:K18210	fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]	EC:1.3.4.1	Yes
2706071060	112	77.68	1	112	1	112	6.6e-61	207	KO:K04751	nitrogen regulatory protein P-II 1		Yes
2706071061	406	84.96	5	403	15	413	0.0e+00	800	KO:K03320	ammonium transporter, Amt family		Yes
2706071062	62	85.48	1	62	1	62	3.0e-37	135	KO:K02922	large subunit ribosomal protein L37e		Yes
2706071063	71	74.65	1	71	1	71	1.1e-34	129	KO:K04796	small nuclear ribonucleoprotein		Yes
2706071064	63	75	2	61	3	62	2.3e-32	122	KO:K02896	large subunit ribosomal protein L24e		Yes
2706071065	76	91.78	4	76	3	75	1.5e-43	155	KO:K02979	small subunit ribosomal protein S28e		Yes
2706071066	117	70.94	1	117	1	117	3.5e-58	201	KO:K02936	large subunit ribosomal protein L7Ae		Yes
2706071067	135	79.26	1	135	1	135	2.7e-76	253	KO:K07722	CopG family transcriptional regulator, nickel-responsive regulator		Yes
2706071068	274	70.26	1	269	1	268	0.0e+00	448	KO:K02039	phosphate transport system protein		Yes
2706071069	263	80.31	1	254	1	254	0.0e+00	478	KO:K02049	NitT/TauT family transport system ATP-binding protein		Yes
2706071070	252	80.08	3	252	7	257	0.0e+00	470	KO:K02050	NitT/TauT family transport system permease protein		Yes
2706071071	259	59.77	1	254	1	256	1.9e-106	352	KO:K17686	Cu+-exporting ATPase [EC:3.6.3.54]	EC:3.6.3.54	Yes
2706071072	208	64.39	1	205	1	205	3.2e-97	320	KO:K01817	phosphoribosylanthranilate isomerase [EC:5.3.1.24]	EC:5.3.1.24	Yes
2706071073	128	56.45	4	127	5	128	2.5e-50	179	KO:K07732	riboflavin kinase, archaea type [EC:2.7.1.161]	EC:2.7.1.161	Yes
2706071076	128	81.51	1	119	1	119	6.4e-71	237	KO:K01496	phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]	EC:3.5.4.19	Yes
2706071077	258	73.44	1	256	1	255	0.0e+00	472	KO:K02823	dihydroorotate dehydrogenase electron transfer subunit		Yes
2706071078	408	78.55	77	407	62	392	0.0e+00	611	KO:K17830	digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]	EC:1.3.1.101	Yes
2706071078	408	78.55	77	407	62	392	0.0e+00	611	KO:K17830	digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]	EC:1.3.7.11	Yes
2706071080	117	65.81	1	117	1	117	2.8e-63	214	KO:K07162	uncharacterized protein		Yes
2706071081	260	65.08	7	257	1	252	3.9e-117	382	KO:K05895	precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]	EC:1.3.1.106	Yes
2706071081	260	65.08	7	257	1	252	3.9e-117	382	KO:K05895	precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]	EC:1.3.1.54	Yes
2706071085	258	73.44	1	256	1	255	0.0e+00	472	KO:K02823	dihydroorotate dehydrogenase electron transfer subunit		Yes
2706071086	128	81.51	1	119	1	119	6.4e-71	237	KO:K01496	phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]	EC:3.5.4.19	Yes
2706071088	136	51.49	5	135	4	137	2.0e-43	160	KO:K09713	uncharacterized protein		Yes
2706071089	97	75	2	97	3	98	1.6e-50	177	KO:K01523	phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]	EC:3.6.1.31	Yes
2706071090	141	85.29	4	139	2	137	3.2e-83	273	KO:K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	EC:2.5.1.78	Yes
2706071092	283	78.29	3	283	5	285	0.0e+00	524	KO:K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	EC:2.7.7.9	Yes
2706071093	47	87.23	1	47	1	47	2.5e-28	108	KO:K02927	large subunit ribosomal protein L40e		Yes
2706071094	171	69.01	1	171	1	171	2.8e-86	285	KO:K09140	pre-rRNA-processing protein TSR3		Yes
2706071095	512	78.68	3	512	3	518	0.0e+00	984	KO:K01875	seryl-tRNA synthetase [EC:6.1.1.11]	EC:6.1.1.11	Yes
2706071096	177	84.34	12	177	4	169	1.4e-95	312	KO:K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2706071097	616	75.71	1	597	1	589	0.0e+00	1080	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2706071100	221	62.05	1	221	11	234	9.4e-102	334	KO:K07579	putative methylase		Yes
2706071101	305	72.88	13	304	1	295	0.0e+00	523	KO:K07179	RIO kinase 2 [EC:2.7.11.1]	EC:2.7.11.1	Yes
2706071104	284	74.3	1	284	1	284	0.0e+00	525	KO:K06990	uncharacterized protein		Yes
2706071105	230	74.01	3	229	2	228	4.7e-120	387	KO:K01609	indole-3-glycerol phosphate synthase [EC:4.1.1.48]	EC:4.1.1.48	Yes
2706071108	324	79.32	1	323	1	324	0.0e+00	608	KO:K01698	porphobilinogen synthase [EC:4.2.1.24]	EC:4.2.1.24	Yes
2706071112	156	91.67	1	156	1	156	1.3e-102	330	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	Yes
2706071113	226	79.28	4	225	5	226	0.0e+00	426	KO:K02858	3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]	EC:4.1.99.12	Yes
2706071114	295	77.82	1	293	86	378	0.0e+00	532	KO:K07003	uncharacterized protein		Yes
2706071117	169	79.17	1	168	1	168	4.0e-97	316	KO:K00952	nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]	EC:2.7.7.1	Yes
2706071121	339	74.47	6	338	5	337	0.0e+00	627	KO:K00809	deoxyhypusine synthase [EC:2.5.1.46]	EC:2.5.1.46	Yes
2706071124	209	67.63	3	209	2	205	5.4e-98	322	KO:K03399	cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]	EC:2.1.1.289	Yes
2706071125	492	71.25	8	479	5	477	0.0e+00	838	KO:K06937	7,8-dihydro-6-hydroxymethylpterin dimethyltransferase [EC:2.1.1.-]	EC:2.1.1.-	Yes
2706071130	326	61.77	1	326	1	324	0.0e+00	472	KO:K02189	cobalt-precorrin 5A hydrolase [EC:3.7.1.12]	EC:3.7.1.12	Yes
2706071131	257	59.38	1	255	1	255	5.1e-105	347	KO:K07134	uncharacterized protein		Yes
2706071132	414	66.75	1	413	1	421	0.0e+00	628	KO:K14564	nucleolar protein 56		Yes
2706071133	226	80	1	225	4	228	0.0e+00	433	KO:K04795	fibrillarin-like pre-rRNA processing protein		Yes
2706071135	282	73.84	4	282	3	281	0.0e+00	498	KO:K07049	TatD-related deoxyribonuclease		Yes
2706071138	592	65.66	1	591	1	594	0.0e+00	956	KO:K02323	DNA polymerase II small subunit [EC:2.7.7.7]	EC:2.7.7.7	Yes
2706071139	394	65.82	3	392	4	395	0.0e+00	628	KO:K09136	ribosomal protein S12 methylthiotransferase accessory factor		Yes
2706071141	140	86.43	1	140	1	140	1.0e-87	286	KO:K03718	Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA		Yes
2706071148	239	65.4	1	237	1	237	1.1e-113	370	KO:K05773	tungstate transport system permease protein		Yes
2706071149	235	61.04	1	231	1	231	2.0e-101	335	KO:K06857	tungstate transport system ATP-binding protein [EC:3.6.3.55]	EC:3.6.3.55	Yes
2706071150	330	60.12	9	322	48	382	0.0e+00	449	KO:K00869	mevalonate kinase [EC:2.7.1.36]	EC:2.7.1.36	Yes
2706071151	467	73.66	1	466	1	467	0.0e+00	805	KO:K03833	selenocysteine-specific elongation factor		Yes
2706071152	227	62.39	1	226	1	223	3.0e-105	345	KO:K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	EC:5.3.1.16	Yes
2706071153	192	71.43	2	183	4	185	2.0e-93	308	KO:K13039	sulfopyruvate decarboxylase subunit beta [EC:4.1.1.79]	EC:4.1.1.79	Yes
2706071155	219	65.57	4	215	1	212	6.5e-103	337	KO:K07457	endonuclease III related protein		Yes
2706071156	116	83.62	1	116	1	116	6.9e-67	224	KO:K04794	peptidyl-tRNA hydrolase, PTH2 family [EC:3.1.1.29]	EC:3.1.1.29	Yes
2706071157	374	80.16	1	368	1	368	0.0e+00	717	KO:K14123	energy-converting hydrogenase B subunit N		Yes
2706071158	324	73.15	1	324	1	323	0.0e+00	583	KO:K07123	uncharacterized protein		Yes
