gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2706069867	829	86.01	1	828	58	886	0.0e+00	1710	KO:K03041	DNA-directed RNA polymerase subunit A' [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706069871	284	68.09	1	282	1	282	0.0e+00	462	KO:K00767	nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]	EC:2.4.2.19	Yes
2706069873	342	76.9	1	342	1	342	0.0e+00	639	KO:K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	EC:1.2.1.38	Yes
2706069874	271	69.17	1	265	8	273	0.0e+00	429	KO:K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	EC:2.1.1.182	Yes
2706069875	371	74.07	1	359	1	378	0.0e+00	617	KO:K02188	cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]	EC:2.1.1.195	Yes
2706069876	446	78.65	1	445	1	445	0.0e+00	807	KO:K07388	hydrogenase expression/formation protein		Yes
2706069877	464	73.48	1	460	1	432	0.0e+00	752	KO:K00800	3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	EC:2.5.1.19	Yes
2706069878	143	62.24	5	142	1	142	1.4e-59	207	KO:K09713	uncharacterized protein		Yes
2706069880	163	70.73	1	163	1	164	1.2e-83	277	KO:K07095	uncharacterized protein		Yes
2706069883	204	68.93	1	204	1	206	4.6e-99	325	KO:K09139	uncharacterized protein		Yes
2706069884	337	72.17	7	333	11	333	0.0e+00	552	KO:K06984	beta-ribofuranosylaminobenzene 5'-phosphate synthase [EC:2.4.2.54]	EC:2.4.2.54	Yes
2706069889	392	79.85	1	392	1	392	0.0e+00	735	KO:K17830	digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]	EC:1.3.1.101	Yes
2706069889	392	79.85	1	392	1	392	0.0e+00	735	KO:K17830	digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]	EC:1.3.7.11	Yes
2706069892	235	72.41	4	235	1	232	5.3e-127	408	KO:K03539	ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]	EC:3.1.26.5	Yes
2706069893	118	57.14	1	118	1	119	5.3e-51	180	KO:K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	EC:2.8.1.12	Yes
2706069894	58	85.96	1	57	1	57	1.2e-36	133	KO:K02977	small subunit ribosomal protein S27Ae		Yes
2706069895	105	66.99	1	103	1	103	3.5e-46	165	KO:K02974	small subunit ribosomal protein S24e		Yes
2706069896	158	78.48	1	158	1	158	5.1e-86	283	KO:K09735	uncharacterized protein		Yes
2706069897	58	84.48	1	58	1	58	1.4e-32	122	KO:K03050	DNA-directed RNA polymerase subunit E" [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706069898	192	78.84	1	189	1	189	7.1e-116	371	KO:K03049	DNA-directed RNA polymerase subunit E' [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706069902	176	61.93	2	176	19	193	8.4e-84	279	KO:K13280	signal peptidase, endoplasmic reticulum-type [EC:3.4.-.-]	EC:3.4.-	Yes
2706069903	103	89.32	1	103	1	103	8.8e-67	223	KO:K03236	translation initiation factor 1A		Yes
2706069904	298	72.7	6	298	15	305	0.0e+00	508	KO:K07178	RIO kinase 1 [EC:2.7.11.1]	EC:2.7.11.1	Yes
2706069906	185	82.51	3	185	2	184	3.3e-109	352	KO:K06961	ribosomal RNA assembly protein		Yes
2706069907	263	69.85	1	262	1	259	2.9e-130	420	KO:K02427	23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]	EC:2.1.1.166	Yes
2706069908	208	68.75	11	202	20	211	1.3e-94	313	KO:K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	EC:2.7.7.87	Yes
2706069912	277	74.73	1	277	1	277	0.0e+00	501	KO:K02588	nitrogenase iron protein NifH [EC:1.18.6.1]	EC:1.18.6.1	Yes
2706069913	170	59.63	1	161	1	161	1.2e-69	239	KO:K02217	ferritin [EC:1.16.3.2]	EC:1.16.3.2	Yes
2706069914	287	85.02	1	287	1	287	0.0e+00	571	KO:K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	EC:2.6.1.42	Yes
2706069916	232	80.09	8	223	1	216	3.4e-128	411	KO:K02007	cobalt/nickel transport system permease protein		Yes
2706069917	98	77.32	1	97	1	97	1.9e-53	185	KO:K02009	cobalt/nickel transport protein		Yes
2706069918	262	69.35	1	261	1	260	2.3e-127	412	KO:K02008	cobalt/nickel transport system permease protein		Yes
2706069922	394	64.24	1	388	1	425	0.0e+00	642	KO:K14107	energy-converting hydrogenase A subunit P		Yes
2706069923	376	80.49	1	369	1	369	0.0e+00	713	KO:K14106	energy-converting hydrogenase A subunit O		Yes
2706069924	150	81.88	1	149	1	149	1.8e-93	303	KO:K14105	energy-converting hydrogenase A subunit N		Yes
2706069925	136	75.19	4	136	27	159	1.6e-72	243	KO:K14104	energy-converting hydrogenase A subunit M		Yes
2706069926	105	71.43	1	103	1	105	5.2e-51	179	KO:K14103	energy-converting hydrogenase A subunit L		Yes
2706069927	96	40	9	91	1	83	1.4e-11	65.5	KO:K14102	energy-converting hydrogenase A subunit K		Yes
2706069928	298	77.27	11	296	9	294	0.0e+00	533	KO:K14101	energy-converting hydrogenase A subunit J		Yes
2706069929	68	67.65	1	68	1	67	3.1e-31	119	KO:K14100	energy-converting hydrogenase A subunit I		Yes
2706069930	222	83.03	5	222	3	220	1.9e-129	413	KO:K14099	energy-converting hydrogenase A subunit H		Yes
2706069931	234	73.04	1	230	1	230	1.1e-123	398	KO:K14098	energy-converting hydrogenase A subunit G		Yes
2706069932	155	81.7	3	155	4	156	2.0e-95	310	KO:K14097	energy-converting hydrogenase A subunit F		Yes
2706069933	84	73.49	1	83	4	86	8.2e-40	145	KO:K14096	energy-converting hydrogenase A subunit E		Yes
2706069934	92	66.3	1	92	1	92	5.5e-40	146	KO:K14095	energy-converting hydrogenase A subunit D		Yes
2706069935	85	70.24	1	84	1	84	9.0e-40	145	KO:K14094	energy-converting hydrogenase A subunit C		Yes
2706069936	163	77.3	1	163	1	163	1.2e-90	297	KO:K14093	energy-converting hydrogenase A subunit B		Yes
2706069939	250	57.84	1	250	1	268	4.5e-109	358	KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	Yes
2706069945	384	57.21	1	382	1	404	0.0e+00	502	KO:K06913	uncharacterized protein		Yes
2706069946	199	74.62	1	197	1	196	1.2e-107	349	KO:K03136	transcription initiation factor TFIIE subunit alpha		Yes
2706069947	213	59.43	11	207	16	227	5.1e-81	275	KO:K06950	uncharacterized protein		Yes
2706069949	399	54.12	19	399	3	384	0.0e+00	444	KO:K07333	archaeal flagellar protein FlaJ		Yes
2706069950	783	64.62	36	780	68	809	0.0e+00	1130	KO:K07332	archaeal flagellar protein FlaI		Yes
2706069951	344	90.56	6	344	1	336	0.0e+00	690	KO:K03124	transcription initiation factor TFIIB		Yes
2706069952	93	49.44	1	87	1	89	6.9e-25	103	KO:K07569	RNA-binding protein		Yes
2706069954	166	66.1	1	166	1	176	2.0e-73	248	KO:K07565	60S ribosome subunit biogenesis protein NIP7		Yes
2706069956	447	77.51	1	444	1	457	0.0e+00	837	KO:K03431	phosphoglucosamine mutase [EC:5.4.2.10]	EC:5.4.2.10	Yes
2706069957	366	89.62	1	366	1	366	0.0e+00	754	KO:K06944	uncharacterized protein		Yes
2706069958	319	72.46	14	318	6	310	0.0e+00	521	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	Yes
2706069960	130	79.2	1	125	1	125	2.4e-78	258	KO:K07068	uncharacterized protein		Yes
2706069961	57	69.64	1	56	1	56	1.3e-22	93.3	KO:K06964	uncharacterized protein		Yes
2706069962	394	89.59	1	394	1	394	0.0e+00	820	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	EC:2.3.1.9	Yes
2706069965	246	73.58	1	246	1	240	5.5e-126	406	KO:K07731	putative transcriptional regulator		Yes
2706069967	212	75.83	1	211	1	211	2.3e-113	367	KO:K04484	DNA repair protein RadB		Yes
2706069970	533	83.83	1	532	1	530	0.0e+00	1030	KO:K00400	methyl coenzyme M reductase system, component A2		Yes
2706069971	752	65.06	5	747	4	760	0.0e+00	1110	KO:K03726	helicase [EC:3.6.4.-]	EC:3.6.4.-	Yes
2706069974	273	60.66	1	272	1	254	6.0e-109	360	KO:K07134	uncharacterized protein		Yes
2706069975	329	63.44	1	329	1	329	0.0e+00	477	KO:K02189	cobalt-precorrin 5A hydrolase [EC:3.7.1.12]	EC:3.7.1.12	Yes
2706069977	307	69.81	1	304	126	433	0.0e+00	520	KO:K02472	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]	EC:1.1.1.336	Yes
2706069978	373	69	1	370	1	364	0.0e+00	574	KO:K01791	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	EC:5.1.3.14	Yes
2706069980	141	89.36	1	141	1	141	2.5e-91	296	KO:K07722	CopG family transcriptional regulator, nickel-responsive regulator		Yes
2706069981	916	64.25	1	916	36	970	0.0e+00	1390	KO:K03168	DNA topoisomerase I [EC:5.99.1.2]	EC:5.99.1.2	Yes
2706069982	196	62.43	9	188	48	227	4.2e-77	262	KO:K06917	tRNA 2-selenouridine synthase [EC:2.9.1.-]	EC:2.9.1.-	Yes
2706069983	81	79.75	3	81	1	79	9.0e-40	145	KO:K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2706069983	81	79.75	3	81	1	79	9.0e-40	145	KO:K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2706069984	289	78.2	1	289	1	289	0.0e+00	532	KO:K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	EC:4.3.3.7	Yes
2706069985	63	87.3	1	63	1	63	3.1e-34	127	KO:K02962	small subunit ribosomal protein S17e		Yes
2706069988	213	89.2	1	213	1	213	0.0e+00	441	KO:K02863	large subunit ribosomal protein L1		Yes
2706069989	340	79.41	1	340	1	338	0.0e+00	600	KO:K02864	large subunit ribosomal protein L10		Yes
2706069990	213	89.2	1	213	1	213	0.0e+00	441	KO:K02863	large subunit ribosomal protein L1		Yes
2706069991	340	79.41	1	340	1	338	0.0e+00	600	KO:K02864	large subunit ribosomal protein L10		Yes
2706069997	360	64.85	77	359	43	335	0.0e+00	431	KO:K01090	protein phosphatase [EC:3.1.3.16]	EC:3.1.3.16	Yes
2706070000	522	73.39	1	521	107	651	0.0e+00	896	KO:K06865	ATPase		Yes
2706070002	371	44.13	4	370	41	410	5.1e-93	323	KO:K09718	uncharacterized protein		Yes
2706070005	156	91.03	1	156	1	156	3.4e-103	332	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	Yes
2706070006	225	80.54	2	222	3	223	0.0e+00	432	KO:K02858	3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]	EC:4.1.99.12	Yes
2706070007	130	63.57	1	129	1	127	3.8e-54	190	KO:K07732	riboflavin kinase, archaea type [EC:2.7.1.161]	EC:2.7.1.161	Yes
2706070008	323	86.69	1	323	1	323	0.0e+00	651	KO:K00320	5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]	EC:1.5.98.2	Yes
2706070009	359	76.32	1	359	1	359	0.0e+00	654	KO:K11781	FO synthase subunit 2 [EC:2.5.1.77]	EC:2.5.1.77	Yes
2706070010	151	77.7	1	148	1	148	9.7e-82	270	KO:K02201	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	EC:2.7.7.3	Yes
2706070011	305	74.5	1	302	1	301	0.0e+00	526	KO:K07088	uncharacterized protein		Yes
2706070012	138	80	1	125	1	125	7.9e-72	241	KO:K09727	uncharacterized protein		Yes
2706070013	498	71.43	1	498	1	504	0.0e+00	890	KO:K18210	fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]	EC:1.3.4.1	Yes
2706070014	193	68.23	1	192	1	192	1.1e-94	311	KO:K08093	3-hexulose-6-phosphate synthase [EC:4.1.2.43]	EC:4.1.2.43	Yes
2706070015	636	72.04	6	636	2	634	0.0e+00	1080	KO:K07219	putative molybdopterin biosynthesis protein		Yes
2706070016	224	79.02	1	224	1	224	6.1e-128	409	KO:K06988	uncharacterized protein		Yes
2706070019	196	67.71	4	195	4	194	5.2e-91	301	KO:K00943	dTMP kinase [EC:2.7.4.9]	EC:2.7.4.9	Yes
2706070022	127	54.33	1	127	1	127	2.5e-42	156	KO:K07171	mRNA interferase MazF [EC:3.1.-.-]	EC:3.1.-	Yes
2706070023	463	84.31	5	463	1	459	0.0e+00	877	KO:K00928	aspartate kinase [EC:2.7.2.4]	EC:2.7.2.4	Yes
2706070024	491	83.91	1	491	1	491	0.0e+00	950	KO:K09011	D-citramalate synthase [EC:2.3.1.182]	EC:2.3.1.182	Yes
2706070025	473	85.87	5	471	1	467	0.0e+00	959	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2706070025	473	85.87	5	471	1	467	0.0e+00	959	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2706070029	551	75.14	1	551	1	537	0.0e+00	977	KO:K18209	fumarate reductase (CoM/CoB) subunit A [EC:1.3.4.1]	EC:1.3.4.1	Yes
2706070034	339	84.57	1	337	1	336	0.0e+00	679	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	Yes
2706070037	224	81.25	1	224	71	294	0.0e+00	429	KO:K00930	acetylglutamate kinase [EC:2.7.2.8]	EC:2.7.2.8	Yes
2706070041	163	67.08	4	163	3	162	8.0e-77	258	KO:K03789	ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	EC:2.3.1.128	Yes
2706070047	971	75.31	1	971	151	1118	0.0e+00	1800	KO:K02230	cobaltochelatase CobN [EC:6.6.1.2]	EC:6.6.1.2	Yes
2706070049	425	59.38	4	424	2	420	0.0e+00	614	KO:K02016	iron complex transport system substrate-binding protein		Yes
2706070050	362	79.04	1	353	1	353	0.0e+00	672	KO:K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	EC:6.3.5.5	Yes
2706070051	312	58.23	1	307	1	310	1.7e-116	385	KO:K06914	uncharacterized protein		Yes
2706070053	881	77.4	1	877	162	1053	0.0e+00	1680	KO:K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	EC:6.1.1.5	Yes
2706070054	271	60.69	2	263	99	357	4.9e-111	366	KO:K07011	uncharacterized protein		Yes
2706070059	575	70.33	1	574	1	572	0.0e+00	934	KO:K07557	archaeosine synthase [EC:2.6.1.97]	EC:2.6.1.97	Yes
2706070061	324	76.23	1	324	1	324	0.0e+00	590	KO:K01657	anthranilate synthase component I [EC:4.1.3.27]	EC:4.1.3.27	Yes
2706070067	230	73.8	1	229	52	280	9.6e-127	406	KO:K01480	agmatinase [EC:3.5.3.11]	EC:3.5.3.11	Yes
2706070068	274	79.2	22	271	1	250	0.0e+00	453	KO:K01916	NAD+ synthase [EC:6.3.1.5]	EC:6.3.1.5	Yes
2706070069	307	77.96	1	304	1	304	0.0e+00	567	KO:K15986	manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	EC:3.6.1.1	Yes
2706070070	253	72.4	7	253	12	261	0.0e+00	427	KO:K07159	uncharacterized protein		Yes
2706070073	161	62.82	2	157	6	161	6.2e-68	233	KO:K06945	uncharacterized protein		Yes
2706070077	129	75.2	1	125	11	134	7.1e-67	226	KO:K04651	hydrogenase nickel incorporation protein HypA/HybF		Yes
2706070079	181	70.37	13	174	1	162	5.5e-81	271	KO:K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	EC:4.1.2.50	Yes
2706070079	181	70.37	13	174	1	162	5.5e-81	271	KO:K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	EC:4.2.3.12	Yes
2706070082	293	81.63	11	293	14	296	0.0e+00	530	KO:K01677	fumarate hydratase subunit alpha [EC:4.2.1.2]	EC:4.2.1.2	Yes
2706070083	369	68.53	2	369	24	397	0.0e+00	603	KO:K10773	endonuclease III [EC:4.2.99.18]	EC:4.2.99.18	Yes
2706070084	224	65.07	1	223	1	229	4.7e-102	336	KO:K07579	putative methylase		Yes
2706070085	47	89.36	1	47	1	47	5.8e-29	110	KO:K02927	large subunit ribosomal protein L40e		Yes
2706070088	334	79.94	1	334	1	334	0.0e+00	638	KO:K04655	hydrogenase expression/formation protein HypE		Yes
2706070089	370	78.86	2	370	3	371	0.0e+00	701	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
2706070092	386	69.84	6	382	3	380	0.0e+00	603	KO:K02492	glutamyl-tRNA reductase [EC:1.2.1.70]	EC:1.2.1.70	Yes
2706070093	216	76.17	1	214	1	209	8.2e-116	374	KO:K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	EC:2.7.8.8	Yes
2706070094	262	76.83	1	259	1	259	0.0e+00	475	KO:K07321	CO dehydrogenase maturation factor		Yes
2706070095	436	76.32	1	435	1	435	0.0e+00	781	KO:K03341	O-phospho-L-seryl-tRNASec:L-selenocysteinyl-tRNA synthase [EC:2.9.1.2]	EC:2.9.1.2	Yes
2706070096	350	74.5	1	349	31	378	0.0e+00	628	KO:K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	EC:2.1.1.191	Yes
2706070097	114	78.07	1	114	1	114	1.9e-64	217	KO:K07235	tRNA 2-thiouridine synthesizing protein D [EC:2.8.1.-]	EC:2.8.1.-	Yes
2706070098	70	64.29	1	70	1	70	1.6e-30	117	KO:K04085	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]	EC:2.8.1.-	Yes
2706070101	355	71.19	1	354	1	354	0.0e+00	645	KO:K00205	4Fe-4S ferredoxin		Yes
2706070102	154	63.87	1	154	1	154	1.8e-69	236	KO:K00204	4Fe-4S ferredoxin		Yes
2706070105	338	79.74	19	324	8	313	0.0e+00	591	KO:K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	EC:6.1.1.1	Yes
2706070106	359	72.52	4	356	1	353	0.0e+00	618	KO:K16052	MscS family membrane protein		Yes
2706070107	364	84.36	3	360	1	358	0.0e+00	729	KO:K06863	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23]	EC:6.3.4.23	Yes
2706070109	529	73.4	32	527	1	515	0.0e+00	883	KO:K02232	adenosylcobyric acid synthase [EC:6.3.5.10]	EC:6.3.5.10	Yes
2706070112	397	64.27	17	397	1	389	0.0e+00	588	KO:K02051	NitT/TauT family transport system substrate-binding protein		Yes
2706070113	450	71.56	6	446	7	449	0.0e+00	738	KO:K00873	pyruvate kinase [EC:2.7.1.40]	EC:2.7.1.40	Yes
2706070114	277	79.06	1	277	1	277	0.0e+00	504	KO:K00319	methylenetetrahydromethanopterin dehydrogenase [EC:1.5.98.1]	EC:1.5.98.1	Yes
2706070115	227	80.97	1	221	1	226	5.1e-130	416	KO:K09006	uncharacterized protein		Yes
2706070120	302	65.25	1	299	20	324	0.0e+00	487	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	Yes
2706070121	454	75.34	13	453	1	442	0.0e+00	799	KO:K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	EC:1.1.1.22	Yes
2706070123	379	68.15	1	378	1	373	0.0e+00	583	KO:K02017	molybdate transport system ATP-binding protein [EC:3.6.3.29]	EC:3.6.3.29	Yes
2706070124	262	75.79	4	254	1	252	0.0e+00	423	KO:K02018	molybdate transport system permease protein		Yes
2706070125	272	63.4	9	272	6	269	2.3e-121	395	KO:K02020	molybdate transport system substrate-binding protein		Yes
2706070126	439	56.34	1	426	28	441	0.0e+00	561	KO:K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	EC:1.18.6.1	Yes
2706070127	447	57.66	33	445	31	446	0.0e+00	585	KO:K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	EC:1.18.6.1	Yes
2706070129	468	83.26	9	468	3	462	0.0e+00	919	KO:K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	EC:1.18.6.1	Yes
2706070130	478	75.48	1	473	1	473	0.0e+00	914	KO:K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	EC:1.18.6.1	Yes
2706070131	128	79.07	1	128	1	129	1.0e-71	239	KO:K02590	nitrogen regulatory protein PII 2		Yes
2706070132	105	82.86	1	105	1	105	1.5e-61	208	KO:K02589	nitrogen regulatory protein PII 1		Yes
2706070133	284	90.46	1	283	1	283	0.0e+00	608	KO:K02588	nitrogenase iron protein NifH [EC:1.18.6.1]	EC:1.18.6.1	Yes
2706070134	326	77.54	1	325	1	325	0.0e+00	627	KO:K08679	UDP-glucuronate 4-epimerase [EC:5.1.3.6]	EC:5.1.3.6	Yes
2706070135	628	69.05	1	626	1	626	0.0e+00	1030	KO:K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	EC:6.3.5.4	Yes
2706070144	359	77.68	1	354	32	385	0.0e+00	651	KO:K10977	methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-]	EC:2.3.3.-	Yes
2706070144	359	77.68	1	354	32	385	0.0e+00	651	KO:K10977	methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-]	EC:2.3.3.14	Yes
2706070145	258	82.26	9	256	8	255	0.0e+00	485	KO:K17104	phosphoglycerol geranylgeranyltransferase [EC:2.5.1.41]	EC:2.5.1.41	Yes
2706070146	552	71.38	1	552	65	595	0.0e+00	924	KO:K02323	DNA polymerase II small subunit [EC:2.7.7.7]	EC:2.7.7.7	Yes
2706070151	120	75.44	6	119	2	115	4.3e-60	206	KO:K02883	large subunit ribosomal protein L18e		Yes
2706070152	137	82.48	1	137	1	137	3.3e-81	267	KO:K02871	large subunit ribosomal protein L13		Yes
2706070153	134	86.57	1	134	1	134	7.3e-83	272	KO:K02996	small subunit ribosomal protein S9		Yes
2706070154	69	89.86	1	69	1	69	1.6e-43	154	KO:K03058	DNA-directed RNA polymerase subunit N [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706070156	59	80.36	1	56	1	56	6.2e-24	97.3	KO:K03055	DNA-directed RNA polymerase subunit K [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706070158	315	67.31	1	312	47	358	0.0e+00	518	KO:K06936	uncharacterized protein		Yes
2706070161	264	77.65	1	264	61	324	0.0e+00	496	KO:K07123	uncharacterized protein		Yes
2706070162	374	81.47	1	367	1	367	0.0e+00	730	KO:K14123	energy-converting hydrogenase B subunit N		Yes
2706070163	193	73.06	1	193	1	193	2.7e-111	359	KO:K03390	heterodisulfide reductase subunit C [EC:1.8.98.1]	EC:1.8.98.1	Yes
2706070164	219	94.52	1	219	1	219	0.0e+00	472	KO:K02967	small subunit ribosomal protein S2		Yes
2706070166	236	80.34	1	233	1	234	0.0e+00	429	KO:K02984	small subunit ribosomal protein S3Ae		Yes
2706070167	379	81.12	2	377	3	378	0.0e+00	739	KO:K06868	Sep-tRNA:Cys-tRNA synthetase [EC:2.5.1.73]	EC:2.5.1.73	Yes
2706070168	277	74.36	1	273	1	273	0.0e+00	482	KO:K00014	shikimate dehydrogenase [EC:1.1.1.25]	EC:1.1.1.25	Yes
2706070170	202	73.63	18	199	2	183	2.5e-99	325	KO:K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	EC:3.6.1.66	Yes
2706070171	422	76.26	8	422	4	419	0.0e+00	767	KO:K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	EC:3.5.1.18	Yes
2706070175	298	86.58	1	298	1	298	0.0e+00	630	KO:K03389	heterodisulfide reductase subunit B [EC:1.8.98.1]	EC:1.8.98.1	Yes
2706070177	344	64.96	1	344	1	342	0.0e+00	472	KO:K07728	putative transcriptional regulator		Yes
2706070178	287	71.89	4	284	20	300	0.0e+00	477	KO:K01001	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15]	EC:2.7.8.15	Yes
2706070179	442	87.33	1	442	5	446	0.0e+00	902	KO:K03076	preprotein translocase subunit SecY		Yes
2706070180	143	91.61	1	143	1	143	3.0e-95	308	KO:K02876	large subunit ribosomal protein L15		Yes
2706070181	154	86.36	1	154	1	154	2.4e-99	321	KO:K02907	large subunit ribosomal protein L30		Yes
2706070182	222	89.59	1	221	1	220	0.0e+00	465	KO:K02988	small subunit ribosomal protein S5		Yes
2706070183	194	81.96	1	194	1	194	5.7e-120	383	KO:K02881	large subunit ribosomal protein L18		Yes
2706070184	153	80.54	1	149	1	149	2.6e-89	292	KO:K02885	large subunit ribosomal protein L19e		Yes
2706070185	167	72.67	1	161	1	153	1.8e-79	265	KO:K02912	large subunit ribosomal protein L32e		Yes
2706070186	182	85.71	1	182	1	182	8.0e-113	362	KO:K02933	large subunit ribosomal protein L6		Yes
2706070187	130	91.54	1	130	1	130	2.1e-87	284	KO:K02994	small subunit ribosomal protein S8		Yes
2706070188	53	90.57	1	53	1	53	7.2e-34	125	KO:K02954	small subunit ribosomal protein S14		Yes
2706070189	182	87.91	1	182	1	182	2.7e-119	380	KO:K02931	large subunit ribosomal protein L5		Yes
2706070190	247	80.82	1	245	1	245	0.0e+00	483	KO:K02987	small subunit ribosomal protein S4e		Yes
2706070191	121	81.74	4	118	3	117	2.7e-67	226	KO:K02895	large subunit ribosomal protein L24		Yes
2706070192	132	93.18	1	132	1	132	2.9e-88	287	KO:K02874	large subunit ribosomal protein L14		Yes
2706070193	110	83.49	1	109	14	122	2.5e-66	222	KO:K02961	small subunit ribosomal protein S17		Yes
2706070194	96	78.12	1	96	17	112	3.1e-48	170	KO:K03538	ribonuclease P protein subunit POP4 [EC:3.1.26.5]	EC:3.1.26.5	Yes
2706070195	102	95.1	1	102	1	102	3.9e-69	229	KO:K03113	translation initiation factor 1		Yes
2706070196	73	84.62	1	65	1	65	1.9e-32	123	KO:K02904	large subunit ribosomal protein L29		Yes
2706070197	210	85.85	1	205	1	205	1.9e-130	415	KO:K02982	small subunit ribosomal protein S3		Yes
2706070198	153	87.58	1	153	1	153	3.3e-98	317	KO:K02890	large subunit ribosomal protein L22		Yes
2706070200	89	77.27	1	88	1	88	3.8e-44	158	KO:K03232	elongation factor 1-beta		Yes
2706070201	54	79.63	1	54	1	54	1.4e-32	121	KO:K07580	Zn-ribbon RNA-binding protein		Yes
2706070204	218	71.23	6	216	1	212	1.3e-107	351	KO:K07144	uncharacterized protein		Yes
2706070205	46	80.43	1	46	1	46	3.5e-26	102	KO:K07580	Zn-ribbon RNA-binding protein		Yes
2706070206	159	81.76	1	159	1	159	2.5e-99	321	KO:K03422	methyl-coenzyme M reductase subunit D		Yes
2706070207	443	88.21	1	441	1	441	0.0e+00	906	KO:K00401	methyl-coenzyme M reductase beta subunit [EC:2.8.4.1]	EC:2.8.4.1	Yes
